Title	uuid
Interactive Methods Of Online Teaching Of Pathological Anatomy For International Students: Psychological And Cultural Aspects In Conditions Of War And Pandemic	5ded4bca-8699-47d0-ab12-3c5148533e40
Determinants Of Generative Ai In Promoting Green Purchasing Behavior: A Hybrid Partial Least Squares–Artificial Neural Network Approach	b85cfae4-840e-46cd-988b-01d261696ad2
The Potency Of Culture, Technology, And Context In A Biology Classroom: Culturo-Techno-Contextual Approach In Action	b4a8cd2e-b5c2-40f7-9313-f38b6d083189
Imdbo-Based Extreme Learning Machine For Orbit Prediction In Earth-Moon Missions	6f154c1a-0693-4f28-9215-84f5488a5cd7
Integrating Ai-Driven Wearable Metaverse Technologies Into Ubiquitous Blended Learning: A Framework Based On Embodied Interaction And Multi-Agent Collaboration	ec2d7b35-51e4-4099-97d1-cce99e9c9590
A Collaborative Cybersecurity Framework For Higher Education	513468b5-0fb9-44a8-b516-0b69fc694dd7
Knowledge-Based City Logistics: Do Technology And People'S Attitude Go Hand In Hand?	528b2eb1-1689-4384-862b-3d4240800d67
Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology	d2d5b162-48c0-411e-9c8b-b39bd5d2f4f8
Leveraging Virtual Reality To Support Inclusive Design For The Visually Impaired	cbc870a4-b020-4f29-940d-0ad7dcb357c3
Virtual Reality Evolution In Latin American Higher Education: A Systematic Review Of Trends, Benefits, And Challenges In The Last Decade	0c2b8e1c-d873-4c06-bcb2-f8270b95ebd4
Research On The Integration Of Digital Economy And Traditional Industries From The Perspective Of Green Innovation	cf606d5f-8866-4357-816a-39afa77789a8
Simulation And Optimization Of Temperature Field For Laser-Cladded Cocrfenimn High-Entropy Alloy Coating On 316L Stainless Steel Surface Based On Newton–Raphson-Based Optimization-Extreme Learning Machine And Classification And Pareto Dominance-Based Multiobjective Evolutionary Algorithm	00bd6dd6-76a3-44e6-ba40-a3c4f0857538
Learning Through Informal Spaces For Technology Integration: Unpacking The Nature Of Teachers’ Learning And Its Implications For Classroom Pedagogy	ef725c19-4973-478f-afbb-ed260719516e
Library Professionals’ Perceptions Toward Influencing Factors Of Knowledge Management Implementation: A Case With University Libraries In Bangladesh	8c308910-cc61-4b62-a16b-5e49f1f5eb90
Dynamic Technology Impact Analysis: A Multi-Task Learning Approach To Patent Citation Prediction	0b3cedf9-7342-4d68-a1d4-b42efba88dc5
Student Engagement And Digital Literacy In Knowledge Acquisition In Seamless Learning	5070c0f3-9e62-4610-a84f-e47c207f3046
Seismic Intelligence Tool: An Extensive Multipurpose Software For Seismic Signal Analysis	42f819a6-cacc-4b4d-a57c-3058b79098d6
Adaptive Multi-Agent System For Dynamic Missing Value Imputation In Time Series	d8a3e62b-03bf-4160-b7f1-df1ec3d08bce
Learning Mri With Immergame: Exploring The Pedagogical Potential Of An Innovative Serious Game For Radiographer Training	c295a81d-94a3-4264-bad3-7145c547f9fd
Emotional Challenges And Skill Retention In Basic Life Support Training Among Nonphysician Hospital Employees: A Mixed-Method Study	11c40e06-b958-464c-a635-5f39e1b910c4
Learning With Short Bursts: How Effectively Can We Build Competencies In Climate Change-Related Areas Based On Microlearning?	10e6ae5d-62f9-4454-a2c9-5f2b054829f4
Vas. A Semantic Model For Earth Observation Data	279e9074-6767-4146-af85-0669d1afb580
A Knowledge-Graph-Based Intelligent Question Answering System: A Case Study In Agro-Engineering Integration	6fdcfbf5-4981-49e8-ae7f-e6dc8bb7d9a9
Designing An Intelligent Learning System Based On The Knowledge Tracing Model To Enhance Self-Efficacy, Academic Passion, And Achievement Among Educational Technology Students	1286e08e-f402-47c1-b669-82aa9de50c20
Research On Intelligent Management And Assisted Decision Making Technology Of Electric Power Research Enterprise Based On Knowledge Engineering	6c1fcd0d-7ff5-435f-b2ea-697ffee25f84
Impact Of Integrating The Flipped Learning Environment And Educational Technologies On Scientific Knowledge Acquisition	03915b58-efc3-4836-a583-e249ce7fec9a
Gamified Micro:Bit For Computational Thinking And Low-Code Programming In Sustainable Mathematics Education	1358020b-7d97-4986-80c5-801fd3671814
Sviadf: Small Vessel Identification And Anomaly Detection Based On Wide-Area Remote Sensing Imagery And Ais Data Fusion	3cefd0c0-0eb3-42b5-85c8-ee24e3f0c9db
Venezuelan First Year Medical Students’ Insight On Artificial Intelligence	ac8f90ed-33b9-4422-b9a6-d084b65d11c1
Exploring Large Language Models In Paleontology: A Prototype Rag-Based Knowledge Qa System	61fce7c2-75d4-441d-a839-66b21c59f9d8
Scientometric Analysis Of The Use Of New Global Technologies In Gas Resource Extraction: A Review Of Research Trends And Advances Made From A Knowledge Management Perspective	5657dd06-8754-4104-ac42-b36f65adc5f0
Soil Moisture Content Prediction Method Based On Underground Wireless Signal Propagation	fb941896-fd16-4926-a2c1-892bf30c63ba
Optical Neuromorphic Computing Via Temporal Up-Sampling And Trainable Encoding On A Telecom Device Platform	43a586bf-58d7-4767-b9f1-856b7f23c8de
Electricity Terminal Multi-Label Recognition With A “One-Versus-All” Rejection Recognition Algorithm Based On Adaptive Distillation Increment Learning And Attention Mobilenetv2 Network For Non-Invasive Load Monitoring	57f880a2-45cc-4369-8056-7210fff9800b
Empowering Eco-Innovation: How Artificial Intelligence And Green Leadership Enhance Knowledge Capital For Sustainable Performance	fbc332dc-d393-43d4-b3be-e7104a1cc6ec
Reimagining Descartes’ Philosophy Of Autodidacticism In The Postdigital Education	cd25dfd0-2d70-4f02-89e1-e68117da8643
Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation	d074f051-9363-4ba1-8df6-8531d65dc553
Augmented Reality For Enhancing Educational Experience In Laboratory Safety Training	ffd540a3-2003-49f7-a84d-6d20dcbed167
Plato’S Philosophy And Cloud Computing System With A Cognitive Approach	34cee098-d787-46c9-bed1-e1b150748622
Energy-Efficient Over-The-Air Computation For Federated Generative Model Fine-Tuning In Unmanned Vehicle-Assisted Disaster Relief	7bf0fef8-4566-49fd-b759-ee5686811afe
Exploration And Practice Of Constructing A New Ecology Of Experimental Stomatology Practice Teaching Driven By Digital Intelligence	c6cd4799-7cb3-4e48-9abc-6590e45274ef
Building Mental Health Resources: The Human-Centered Interaction Design Implemented In Me_Heli-D Platform	13b384bf-606f-4a9e-907c-d164baddb911
Integrating Quizizz-Based Digital Learning Into Pjbl-Stem: A Pathway To Improve Students’ Achievement And Critical Thinking	52d7ee91-cf88-4e6b-8d5c-844e7abc54c9
Implementation Of Meteorological Database Question-Answering Based On Large-Scale Model Retrieval-Augmentation Generation	94562d96-1e96-4572-8872-046bdee3abb7
Research On Rag And Fine-Tuning In The Construction Of Intelligent Auxiliary Design Dialogue Systems For Coal Preparation Plants	57ed930b-58c4-47a1-97f2-4fde979d5ee6
Ict-Enabled Inclusive Practices: Exploring The Role Of Managers’ Initiating Structure And Considerations In Enhancing Knowledge Management Capability	a78f91aa-00a6-4553-9340-9bb3598c8fff
The Impact Of Knowledge Sharing On Virtual Communities Of Higher Education Sector	a0973b1d-4d89-453e-93cb-d9c51947e965
Green Technology Transfer For Firms In A Multi-Layer Network Perspective: The Dual Impact Of Knowledge Resources And Regional Environment	c8442e98-9ec7-447d-9c4e-5f33bb3e2156
Types Of Knowledge Transferred Within International Interfirm Alliances In The Nigerian Oil Industry And The Potential To Develop Partners’ Innovation Capacity	7e6f7e49-0c74-4d79-9dc6-70b4419b2bae
A Consistency-Enhanced Dual-Weighted Broad Learning System For The Effective Diagnosis Of Cementing Pump Faults	65c68b93-efd3-4ce9-b421-8741ef155f41
Integrating Ai-Powered Mobile Immersive Technology For Hse Induction In An Oil And Gas Facility. A Conceptual Review	b5cd73c3-c9c1-4b71-898e-d256b2842dd9
Toward Sustainable Digital Literacy: A Comparative Study Of Gamified And Non-Gamified Digital Board Games In Higher Education	840b52e0-71fc-4352-936c-49620b79836a
Digital Communities Of Practice And The Knowledge Transformation Cycle: Enabling Sustainable Food Systems Through Ai And Metaverse Technologies	704cbb9a-070c-4fd3-822c-1c8d27b2ca14
Exploring The Use Of Digital Technology In Helping Zambian Sixth Graders To Acquire Reading Comprehension	f79b2d17-1fa6-48dd-a0ec-190b7d851bce
The Potential Impact Of Generative Ai On The Future Of Higher Education: A Game-Changer Or A Danger To Academic Integrity	22b3e65c-dde5-44e0-acea-df737efd1839
Reimagining Libraries In The Ai Era: Ethical Ai Literacy And Human-Centered Strategies	a1b83bb7-05d0-4980-8d52-5359b09af8b0
Digital Enabled Innovation Ecosystems: A Dual Case Study Of Knowledge Flows In Intellectual Property Platforms	c67786df-f5a4-41cf-8b57-bc2b41a58dfb
Data-Driven Enhanced Belief Rule Base For Complex System Health State Assessment	fe78995b-aab7-4476-acfd-eab5c72d169f
Segmentation Influences Learning: A Study Of Knowledge Acquisition Through Virtual Reality And 2D Video With Airport Security Screeners	ba70e439-0d95-4c12-8a79-b5c2e03a0667
Conversational Health Agents: A Personalized Large Language Model-Powered Agent Framework	b737a8b8-ea32-47fa-bb62-e6e881f262e3
Design And Evaluation Of Mixed Reality-Based Mobile English Instruction: A Comparative Analysis Of Learning Outcomes	ee877d6a-7410-4f4b-a81e-111c131b9270
A Comprehensive Bibliometric-Systematic Literature Review (B + Slr) Of Microlearning Research: Mapping Global Trends, Applications, And Challenges In Education And Training	e6a0050c-81c1-4717-8e15-e685bca41157
Implementation Of An Augmented Reality Sandbox As A Topographic Map Learning Tool In 100-Level Geology Classes Increases Long-Term Knowledge Retention And Classroom Engagement	935cd499-cf1f-42f1-9dc1-a3bc0de55df1
A Survey On Swedish Maritime Pilots’ Trust, Training, Understanding, And Use Of The Portable Pilot Unit’S Predictor Automation	b6d5576f-c1b2-4c88-b168-8048da39b49b
Enhancing Supply Chain Resilience Through Knowledge Management In The Metaverse	4cb9f28e-4b9f-444c-87a5-5520607f8dcf
Venous Thrombosis Risk Assessment Based On Retrieval-Augmented Large Language Models And Self-Validation	829b917d-702c-4da1-bf60-995aff4cf3b5
Effect Of Virtual Reality Educational Program On Critical Thinking Disposition Among Nursing Students In Egypt: A Quasi-Experimental Pretest–Posttest Design	c2fb0396-7b73-4214-a40a-98ad023e46bb
Using Computational Grounded Theory To Analyze Pre-Service Chemistry Teachers’ Reflective Practice Regarding Technology Integration In Classrooms Within A Service-Learning–Oriented Seminar	05296a86-41e2-47c3-97a8-1cf32087f5bb
Study On The Evolution Of Online Public Opinion And The Correlation Between Event Propagation Based On Elm Model And Emotion Measurement	1d9652d1-0b17-41a7-aa0c-d367db2c0ac3
Knowledge Discovery For Intelligent Structural Form Optimization Based On Decision Tree With Rough Set Attribute Importance Gain Ratio	e81e72c3-7276-4e24-b0ac-ab02e12cb808
Multitask Sparse Bayesian Machine Learning With Applications In Modeling Of Seismic Attenuation And Clay Parameters With Small Data Sets	0bc28875-d870-474d-becd-0aa16f82c200
How Cognitive Elaboration Fosters Knowledge Acquisition On Social Media - A Field Experiment	7bda7cf9-51fe-4847-99fa-b3acbc248420
Updatingems: An Online Updating Framework For Deep Reinforcement Learning-Based Energy Management Of Fuel Cell Hybrid Electric Bus With Integrated Transfer Learning	fd1271e3-9d67-4e49-bdb4-b7e811efdc26
Virtual Reality As A Tool To Alleviate Library Anxiety And Promote Service Knowledge Acquisition Among Visually Impaired Students	61b983a1-d651-41f1-8896-155c61c50f01
Influence Of Current Density On Mechanical Properties Of Electrodeposited Zn-Ni Coating	b12046aa-a5e9-409c-8ec4-4a9ce68e5fbd
I4 Technology For Innovation, Knowledge Acquisition And Innovation Collaboration: Evidence From The Manufacturing Sectors	c18d8bc6-7a14-4b70-a012-f49d7d37aa08
A Conceptual Study On Ict, Knowledge Acquisition, Innovation And Sustainable Growth: Agripreneurial Context	47536254-78e2-4c0f-bf99-662c39af01dd
Study On The Role Of Generative Artificial Intelligence In Advancing The Knowledge System Of Traditional Chinese Medicine In Higher Education	80f4818b-3243-42c2-8f7a-bd74d2e3963e
Design Research On Spacetime-Transcending Virtual Simulation Scenario Teaching Pathways For Mental Health Education Courses	b853132c-a084-48cc-8950-b0aecb56c94d
Industrial Internet Intrusion Detection Method Based On Rescnn-Attention-Bisru	bb7e84ce-3f79-4c72-8ba3-02b8b2becb27
Toward An Adaptive Learning System By Managing Pedagogical Knowledge In A Smart Way	33718100-c2c5-46e8-a00b-39c9b7c96b58
State Of Health Estimation For Lithium-Ion Batteries Using A Hybrid Mixture Of Gaussian And Laplacian Extreme Learning Machine Algorithm	bb7d7653-626f-49eb-9ddb-b5993388c873
Building A Teaching Method For “Clinical Molecular Biology Testing Technology” Guided By The Cultivation Of Thinking Skills	1049779f-6fc7-472f-9d82-df3194b67273
The Impact Of Google Docs And Moodle On Academic Achievement Among Arab-Bedouin Students Learning Hebrew As A Second Language	a0ac04a0-06b2-4e0a-b690-47e800e42da5
A Deep Learning Framework With Learning Without Forgetting For Intelligent Surveillance In Iot-Enabled Home Environments In Smart Cities	bee4e49c-a064-4416-a97f-f6b70d8672d2
A Grounded Theory Exploration Of The Cognitive Effects Of Multimedia-Based Instruction On Efl Learners’ Listening Skills	ced1d8eb-b171-4a47-9c31-10ca7414405a
Iot Based Solar Power Forecasting Using Ssa-Elm Technique	b5a933cb-2f34-436e-8de8-5bc550e7a076
Modeling Of Primary Frequency Regulation Characteristics Of Thermal Power Units Based On Improved Dingo Optimization Algorithm For Optimizing Extreme Learning Machine	2a3255c0-47e6-4339-bd69-c93f4fed3852
Bridging Esg And Fintech: The Role Of Green Innovation, Board Expertise, And Governance In Global Banks	d5cf5086-d2b3-4e84-830b-c686117945e7
Digital Innovation In Vocational Training: Utilising Mobile Augmented Reality To Enhance Learning Experiences	eb5d3d1e-3323-4198-b1fd-bb15e34c8dd0
Facilitating Interdisciplinary Collaboration In Large-Scale Research Networks: Tackling Uncertainties In Knowledge Building And The Designing Of Robotic Systems In Healthcare	c01265ac-041a-43aa-b77d-98ebdd30ec3e
University-Business R&D Collaborations And Innovation In Light Of Artificial Intelligence: A New Ai-Based Open Innovation Paradigm	7352ac0c-6417-4876-aa31-9c4d1a11bcb8
An Intelligent Adaptive Hybrid Learning-Based Detection Framework To Evade Ddos Attack For Secure Virtualized Infrastructures In Cloud Computing Environment	0ff2ad44-fef8-4249-9f9d-c77a4681f744
Evaluation Of Chatgpt’S Implementation In Undergraduate Java Programming Tutorials	2949fe7c-e70e-4516-8d25-18d94006cc8f
Study Of Knowledge Management Technologies Impact On Sustainable Higher Education Institutions Performance	527c3280-d3c3-457a-8d36-13d92ec0c52a
Perceived Impact And Effectiveness Of Vr And Ar In Higher Education: Evidence From A South African University Of Technology	2ee5b615-6edb-4ab4-85c7-978615bc980f
Enhanced Vr Learning With Dynamic Somatosensory Feedback To Assist In Understanding The Dynamic Process Of Blood Circulation	af169004-01a2-4d1a-9bd4-35b1fd5061e4
Features Of Using Mobile Applications To Identify Plants And Google Lens During The Learning Process	0888f8b6-d950-432b-a38b-6f72fcb4b179
Ai-Driven Stylistic Analysis Of Plc Programming Content For Industrial Automation Education	cf01f7e5-2f95-4513-a023-15a2026fa90e
Knowledge-Based Graph Exploration Analysis On Customer'S Preference Of Insurance Services	7d5cbdcd-6fca-43fe-8412-07e984bd3a20
Extended Abstract: Ai-Driven Memory Scripts For Effective Learning And Exam Preparation	0405e7f9-9fb3-49f2-a4f4-02b352d25474
Developing A Rag Agent For Personalized Fitness And Dietary Guidance	53ce111a-39c3-494c-9c2f-7e5d39b32729
Using Gamification For Creating A Cyber Scam Awareness	3c265a03-3be7-494a-9de0-a72a930dbc8e
