uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
eb39c1cd-68a0-40b7-985b-62ed68b84ee0,No,None identified,high,Not Specific,Not Specific,high,Yes,"cloud-based simulators; adaptive features to the trainee characteristics with selectable complexity levels, automated feedback, and automated performance assessment",high,cloud-based simulators; automated feedback; automated performance assessment,"Cyber-Physical Systems, IoT, and Smart Environments; Rule-Based, Decision, and Expert Systems",empirical study,high,False
4047c06e-46f5-4abd-af2a-9bec53b7c150,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
71f18dc3-1b37-4b2d-9669-45088e395f6f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
c0ed53c0-37b6-4ea1-9962-ced59101f191,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
a4f364ef-a672-4628-9fca-41faf72da2ce,No,None identified,high,Not Specific,Not Specific,high,Yes,Mobile Eye-Tracking (MET) technology,high,Mobile Eye-Tracking (MET) technology,"Imaging, Sensing, and Perception Technologies",empirical study,high,False
b4340f09-811a-4d06-95ed-97acc722a456,No,None identified,high,Not Specific,Not Specific,high,Yes,metaverse; 3-D modeling and real metaverse teaching settings experimentation,high,metaverse; 3-D modeling and real metaverse teaching settings experimentation,Human–Computer Interaction and Immersive Technologies; Others(*),conceptual paper,high,False
fcf6baef-12f2-466a-bdab-33a9206873da,No,None identified,high,Not Specific,Not Specific,high,Yes,augmented reality (AR),high,augmented reality (AR),Human–Computer Interaction and Immersive Technologies,literature review,high,False
0f3093f4-bff5-41d8-a940-f7df3c49a1b8,No,None identified,high,Not Specific,Not Specific,high,Yes,social media-based pediatric surgery educational program,high,social media-based pediatric surgery educational program,"Mobile, Social, and Communication Technologies",empirical study,high,False
80196892-0821-4e5d-b146-48efac517a86,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,integrative review,high,False
1a547bb1-ce65-4669-a9fd-72f53af6e550,No,None identified,high,Not Specific,Not Specific,high,Yes,virtual reality (VR),high,virtual reality (VR),Human–Computer Interaction and Immersive Technologies,systematic literature review,high,False
68d23da1-d285-4d68-9579-478d1fba01f2,No,None identified,high,Not Specific,Not Specific,high,Yes,Virtual Reality (VR) pedagogical framework,high,Virtual Reality (VR) pedagogical framework,Human–Computer Interaction and Immersive Technologies,empirical study,high,False
6e6e7544-4b87-4ac1-92e2-1df9418e48a6,No,None identified,high,Not Specific,Not Specific,high,Yes,eye-tracking technology,high,eye-tracking technology,"Imaging, Sensing, and Perception Technologies",empirical study,high,False
a008ba2f-489e-4bac-aa31-6de4e773d803,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
afa5a5ca-37f3-4225-b4da-3e8f0784b1b8,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
1c8b6ae5-24f0-4af0-a790-72349ad08ec5,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f974f3c7-208d-452b-8bc0-5dd1ab805c2e,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
1696c727-2ea5-45d1-a5cf-2bcb4c578ccf,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
23c8d744-386f-49ea-8736-c079e6c88dec,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
1d440c26-11c0-4d17-9774-7eb2af6455e7,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
e9f95167-f1b0-444c-806e-b0f9353828eb,Yes,"Despite the recent efforts towards the introduction of advanced digital and automation technologies in the industry, most of the manufacturing processes are still governed and optimized by human expertise. This fundamental contribution is often in the form of explicit and implicit (or tacit) human knowledge, which is extremely difficult to document, structure and transfer to other people.",high,explicit and implicit (or tacit) human knowledge,Cognitive tacit knowledge; Somatic tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,Yes,"To cope with this knowledge loss problem, a novel approach to knowledge formalization is presented that lays the foundations for the realization of a digital platform equipped with interfacing capabilities as well as AI-based knowledge representation and reasoning tools.",high,AI-based knowledge representation and reasoning tools; digital platform,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",conceptual paper,high,False
3b3d9e34-f2cd-4c23-9cd7-be88895adb2c,Yes,"This paper advances the knowledge risk literature by empirically investigating the influence of knowledge risks on organisational performance and sustainability of knowledge-intensive firms in Lebanon. ... According to the findings, knowledge risks, operational knowledge risks, and technological knowledge risks all have a direct and considerable negative influence on business sustainability. Organisational performance positively impact sustainability. Organisational performance has a full mediation influence in the relationship between knowledge hazards and business sustainability. Knowledge loss and human knowledge risks, on the other hand, were determined to have no significant influence on organisational performance and sustainability.",high,knowledge risks; operational knowledge risks; technological knowledge risks; human knowledge risks,Cognitive tacit knowledge; Somatic tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,No,None identified,high,None identified,None identified,empirical study,high,False
ef448c11-b242-4071-b2a3-610d420ecec9,Yes,"Knowledge loss is increasingly at the centre of business agendas, as large numbers of baby boomers are retiring, and employees of diverse age cohorts are resigning amid workforce shifts triggered by the COVID-19 pandemic. This research explores how specific contextual factors, namely transformational leadership and innovation culture, contribute to the relationship between retiring employees' knowledge continuity (KC) behaviour and the extent to which imparted knowledge is useful to recipients' performance post-departure.",high,knowledge continuity (KC) behaviour; imparted knowledge,Cognitive tacit knowledge; Somatic tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,No,None identified,high,None identified,None identified,empirical study,high,False
d8375a83-9145-49b7-9656-5c3637e91a2b,Yes,"knowledge of CQM is diverse in format and scattered in different stakeholders within the whole construction processes. Therefore, knowledge management (KM) of CQM is underinvestigated.",high,"expert system and decision support, structural health monitoring, and project management are the major application domains","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"building information modeling, ontology, and natural language processing are identified as critical technologies in KM",high,"building information modeling, ontology, natural language processing","Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Others(*)",literature review,high,False
485e4d11-0856-417e-bf80-7a64921a21f2,Yes,"Industrial knowledge management (KM) remains highly fragmented, with knowledge capture, structuring, and application often treated as isolated activities.",high,maintenance actions and predicts task categories,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"The framework leverages AI techniques, including natural language processing (NLP) for extracting and structuring domain knowledge and machine learning (ML) models for predictive fault classification. These AI capabilities are seamlessly combined with AR technologies to deliver immersive, context-aware, in-situ task guidance",high,"natural language processing, machine learning, augmented reality",Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies,empirical study,high,True
672b5981-d7d0-447b-9e13-cfb2b05867cf,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,case study,high,False
009c4c3f-9639-47b4-bfab-575e2a5ab54a,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
b50bff87-7841-48ff-a13d-8c2a8941883f,Yes,"to address challenges such as the acquisition of tacit knowledge, cross-departmental silos and dynamic knowledge optimization and to promote the effective use of knowledge resources and intelligent innovation",high,"acquisition of tacit knowledge, cross-departmental silos","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Collective and relational tacit knowledge (Teamwork know-how, other)",medium,Yes,"This study combines literature analysis with Chinese manufacturing case studies to develop a five-phase GenAI-enhanced KM framework (acquisition, sharing, integration, application and optimization).",high,GenAI,Artificial Intelligence and Intelligent Computation,empirical study,high,True
77dadbf4-86ea-4930-b748-c738d162e36b,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,case study,high,False
645a65be-0032-45bf-96e4-cdd624501cf7,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
bfeeb642-9312-4598-9d81-a94164c1b016,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
401631aa-f9ca-4965-9f4f-c3632b217c05,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,systematic review,high,False
4b66a503-84be-44d0-a06a-8dc5ee6c6ccd,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
393c2642-85fc-435d-86a2-f59b8126fb56,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
fb31fd73-7072-444a-9dc5-5ed34afa0eeb,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
5b9e717e-36ca-4bc8-ab20-944000602f3f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
14331a9c-4400-4417-a8e5-2c96c59242fc,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f511e31f-7795-4379-9fd6-95769c1cfa03,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
814d5be8-6af4-4c63-bb25-05532fc84934,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
6801b8c8-2205-4d95-912b-af7ce505edf3,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
918d119c-ca92-4df4-8c1e-3adc87574c8c,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
746f3a92-71b2-4302-acb0-f0db23165054,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
9c5044a9-5814-4eaf-b0c2-efa300d29927,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,case study,high,False
f3c259f6-5746-4923-90b9-c8bb1cba9e4c,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
3425bcba-4a8a-4243-a7a6-a598f718da5f,No,None identified,high,Not Specific,Not Specific,high,Yes,This study proposes a fusion knowledge modelling framework based on CNN-BILSTM-Self-Attention (CBSA).,high,CNN-BILSTM-Self-Attention (CBSA),Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies,empirical study,high,False
4b2566e9-664d-4e01-8eee-9d92dc67f9bb,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
a0eb7c53-0f7c-4b11-992b-833e5fb75bff,No,None identified,high,Not Specific,Not Specific,high,Yes,"Virtual and Augmented Reality technologies have emerged as promising tools in the education sector, offering new possibilities for immersive learning experiences.",high,Virtual and Augmented Reality technologies,Human–Computer Interaction and Immersive Technologies,literature review,high,False
262d99ab-2484-454e-a7f1-ed79b09166e5,No,None identified,high,Not Specific,Not Specific,high,Yes,"Utilizing advanced imaging techniques and rigorous neuroscientific research, a wealth of insights has emerged, enhancing our understanding of cognition, memory formation, and information processing. The integration of technology into educational practices, ranging from brain-computer interfaces to immersive virtual reality experiences, presents new possibilities for enhancing learning engagements and accommodating diverse learning styles and curricula.",high,advanced imaging techniques; brain-computer interfaces; immersive virtual reality experiences,"Imaging, Sensing, and Perception Technologies; Human–Computer Interaction and Immersive Technologies",conceptual paper,medium,False
c99c8c82-279e-4ed9-a31b-19aca791fdcd,No,None identified,high,Not Specific,Not Specific,high,Yes,"This research aimed to explore the students' perceptions concerning technology-mediated open-text questions and the various factors that influence students' learning during lectures. In this exploratory research, interview sessions were digitally recorded, audios were converted to text through Microsoft Word, and NVivo was used for thematic analysis.",high,technology-mediated open-text questions; digital recording; Microsoft Word; NVivo,"Human–Computer Interaction and Immersive Technologies; Data, Information, and Knowledge Systems",case study,high,False
50eb668b-dd15-443c-b031-93b6f4d5f701,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
82000409-e22e-42fe-9359-5ed592c4955b,Yes,It is of great significance to study the effectiveness of knowledge transfer between the new and the veteran employees within enterprises for promoting sustainable innovation from the perspective of innovation quality management.,high,knowledge transfer between the new and the veteran employees,Somatic tacit knowledge; Cognitive tacit knowledge; Collective and relational tacit knowledge,medium,No,None identified,high,None identified,None identified,empirical study,high,False
059864bb-a254-46e0-83fd-7cbe12b0a64c,No,None identified,high,Not Specific,Not Specific,high,Yes,Augmented Reality (AR) and Virtual Reality (VR) are poised to revolutionize education by offering immersive and interactive learning experiences.,high,Augmented Reality (AR); Virtual Reality (VR),Human–Computer Interaction and Immersive Technologies,literature review,high,False
d0151dcc-9fd8-4492-838d-5f1fec37a4f0,No,None identified,high,Not Specific,Not Specific,high,Yes,"The purpose of this research is to ascertain the effectiveness of using the e-learning method for a module in pediatric clerkship at the [redacted name] University Hospital, Karachi.",high,e-learning method,Human–Computer Interaction and Immersive Technologies,empirical study,high,False
40e77299-d8b5-4e44-81ec-733650ce5912,Yes,"knowledge integration capability (KIC) of a company which consequently leads to circular economy adoption (CEA). KIC has emerged as the significant determinant of adoption behavior, mediating the effects of these antecedent factors.",high,"cognitive-based dynamic (CBD), EES, AII, and knowledge asset management (KAM)","Cognitive tacit knowledge; Somatic tacit knowledge; Other(Entrepreneurial ecosystem support, Artificial intelligence-enabled innovation, Knowledge asset management)",medium,Yes,artificial intelligence-enabled innovation (AII); digital technologies; partial least squares structural equation modeling (PLS-SEM),high,artificial intelligence-enabled innovation (AII); digital technologies; partial least squares structural equation modeling (PLS-SEM),"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems; Others(Partial least squares structural equation modeling)",empirical study,high,True
60cb43de-6981-4ee6-ba63-57b270d6e8f5,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
10d34557-9861-4442-9e1b-ebdabfd8c4c6,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,conceptual paper,medium,False
67afb66c-86c0-4483-963a-eac4351a690d,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
b85c9c2a-7e0b-4cc8-93ac-566b62466028,Yes,"knowledge about fruit tree diseases is the most needed professional knowledge for fruit farmers and other practitioners in the fruit tree industry. This paper... proposes a fast, cost-effective, and low-technical-barrier method for extracting fruit tree disease knowledge from research paper abstracts-K-Extract, based on large language models (LLMs) and prompt engineering.",high,knowledge about fruit tree diseases,Cognitive tacit knowledge,high,Yes,large language models (LLMs) and prompt engineering,high,large language models (LLMs) and prompt engineering,Artificial Intelligence and Intelligent Computation,empirical study,high,True
f3798661-3681-4cb7-bbfa-8cf4ed830d4a,Yes,"The goal was to increase the accessibility of STEM information in the area of natural sciences for the benefit of students, especially those with hearing disabilities. The results of this study demonstrate that the use of modern technologies, combined with game-based learning in science lessons for students with hearing disabilities, contribute to increasing their knowledge level.",high,STEM information in the area of natural sciences,Cognitive tacit knowledge,high,Yes,"modern technologies, i.e., virtual lab, virtual reality (VR), in the game-based learning context of the EU-funded NEWTON project",high,"virtual lab, virtual reality (VR), game-based learning",Human–Computer Interaction and Immersive Technologies; Others(Game-based learning),empirical study,high,True
18d1d960-b7be-4d98-9541-5c5b6d7c4b8e,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,conceptual paper,medium,False
d9d085a6-7c9a-4e5f-a3e2-0b0649d37fb1,Yes,"The results revealed a statistically significant improvement in the trainees' knowledge acquisition, safety motivation, safety awareness, and hazard identification and assessment skills.",high,"knowledge acquisition, safety motivation, safety awareness, and hazard identification and assessment skills",Cognitive tacit knowledge; Adaptive tacit knowledge,high,Yes,augmented reality (AR) and virtual reality (VR),high,augmented reality (AR) and virtual reality (VR),Human–Computer Interaction and Immersive Technologies,empirical study,high,True
98b1dfe1-63d1-4a5b-b375-68e8c6480d74,Yes,"This study evaluated medical students' perceptions of micronutrient science in connection with surgical care and outcomes. ... The survey collected demographics and gauged knowledge of micronutrient biology. Focus group prompts addressed knowledge and self-efficacy in the surgical context, attitudes toward micronutrients, and reflections from participants' medical training.",high,perceptions of micronutrient science in connection with surgical care and outcomes; knowledge of micronutrient biology; self-efficacy in the surgical context; attitudes toward micronutrients; reflections from participants' medical training,"Cognitive tacit knowledge; Adaptive tacit knowledge; Other(Attitudes toward micronutrients, Reflections from participants' medical training)",high,No,None identified,low,None identified,None identified,empirical study,high,False
d1db3415-4b10-446b-9e41-aeb4c1d0a4e0,Yes,"This paper aims to investigate the positive learning effects of AR using a game-based AR learning environment: Beat the Beast. ... Our research demonstrates that although augmented reality (AR) imposes a relatively elevated cognitive load, it does not negatively affect learning effects. In spite of the increased cognitive load, learners in AR settings do not exhibit lesser knowledge acquisition compared to those in alternative environments.",high,knowledge acquisition,Cognitive tacit knowledge,high,Yes,augmented reality (AR) and game-based learning,high,augmented reality (AR) and game-based learning,Human–Computer Interaction and Immersive Technologies; Others(Game-based learning),empirical study,high,True
f7d78706-48de-4a7c-9161-2651795494c7,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f49b0d83-6655-4dde-b3a5-ba03a9ea8d59,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
9f96d032-5465-498a-93b4-60f40a0655c5,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
7a9bdf42-0fbb-411f-84c2-00bb386e2f1d,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
48cd8da7-c755-45d0-8ca5-6e3ec32fc984,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
fae57cc5-44e2-4611-9d7f-966a38026faf,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
3fa16e6f-7c15-437b-b496-60858318808f,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
044493d0-ea49-4c66-abc0-dde4fbd7c7d1,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
7097c4bd-b95b-4792-bc9e-d78599f5f3f1,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
d92af9ca-9114-4cf4-8c3a-4ec464d7c727,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
15be137e-ccd9-43eb-aa26-58b6342ff984,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
e94df2aa-99c9-40da-81a6-9c8d9638e29a,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
ab929f2e-0ff1-4092-b787-32ac6f928691,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
e23ed579-d51e-4ffc-b7d1-2846fdebf7cb,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
56109142-6f36-41f8-b3e4-10cb95d48105,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
fdc8042f-7eb6-4eb4-9792-934df9464407,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
6c8cf7d3-cba4-47cd-b790-3f04ac916739,Yes,This study explored how knowledge is shared and retained in a remote working organisation. The study also identifies some of the benefits and barriers to knowledge sharing in remote working environments.,high,"knowledge sharing, collaboration, mentoring, building trust",Cognitive tacit knowledge; Collective and relational tacit knowledge,medium,Yes,knowledge can be shared remotely using a combination of processes and technological tools such as online platforms (e.g. Microsoft Teams and SharePoint).,high,Microsoft Teams; SharePoint,"Mobile, Social, and Communication Technologies",empirical study,high,True
157dbddd-e70e-4e1e-91c4-1160d8f71382,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,systematic review,high,False
a94a3c15-7313-4fd4-8ec2-a02da20041aa,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,systematic review,high,False
f949823f-6637-4802-9bd2-e9b0df236123,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,scoping review,high,False
ba84f7d6-1679-45b0-a1b5-74b1a40f7e8d,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
4e50fa79-8702-4065-a4f4-13ed8c00347e,Yes,"use a knowledge tracking model to assess the potential knowledge level of learners; Deep Q Network algorithm is utilized to modify learners' exercise records by removing unsatisfactory exercises that learners may have mistakenly selected during the learning process; Based on the modified record of exercises and the knowledge levels of learners, the algorithm recommends appropriate exercises",high,potential knowledge level of learners; exercise records; knowledge levels of learners,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",high,Yes,knowledge tracking model; Deep Q Network algorithm; algorithm recommends appropriate exercises,high,knowledge tracking model; Deep Q Network algorithm; recommendation algorithm,"Artificial Intelligence and Intelligent Computation; Rule-Based, Decision, and Expert Systems",empirical study,medium,True
8ae0fb6c-157b-4998-a29e-63ca2e9cf727,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,case study,high,False
d32dd39a-29c5-4f1f-a02c-c00f4ac9efc4,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
f6ac1357-fbad-404f-9d52-bdd4c9a2f9f0,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
c63ebdb0-4c91-4463-80c0-f5603fc1a62e,Yes,"system helps elderly individuals form not just connections, but suitable and sustainable social relationships based on a deeper understanding of their personality and compatibility; BERT-based natural language processing stage deriving knowledge from conversational analysis to infer Big Five personality traits; K-means clustering stage employing a hybrid knowledge representation to identify compatible social connections based on weighted combinations of personality vectors, interests, and geographical constraints",high,personality and compatibility; Big Five personality traits; compatible social connections,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,BERT-based natural language processing; K-means clustering; AI-powered social robots,high,BERT-based natural language processing; K-means clustering; AI-powered social robots,Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies,empirical study,high,True
cae95703-3760-4764-a692-50f4c85c60e3,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
d75fafdd-2ce9-4165-9084-39041187d86a,Yes,"the application of AI technology can systematically enhance enterprises' knowledge management capabilities (including knowledge acquisition, integration, application and transformation), thereby empowering technological innovation",high,"knowledge management capabilities; knowledge acquisition, integration, application and transformation","Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge (Situational problem-solving, other)",high,Yes,AI technology; machine learning methods; text analysis on the annual reports; index of AI technology investment,high,AI technology; machine learning methods; text analysis on the annual reports; index of AI technology investment,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,True
ed0109de-1f87-4ef9-aadb-96344c2de187,Yes,"performance expectancy (PE), social influence (SI), Blockchain transparency (BT) and Blockchain efficiency (BE) were significantly affecting individuals' behavioral intention (BI) toward the use of Blockchain-based systems; users' intentions were found to affect the actual usage (AU) behavior; outcome variables proposed in this study: knowledge acquisition (KACQ) and user satisfaction (USAT) were significantly influenced by the AU of Blockchain technology",high,performance expectancy; social influence; Blockchain transparency; Blockchain efficiency; behavioral intention; actual usage; knowledge acquisition; user satisfaction,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)",high,Yes,Blockchain-based systems; Blockchain technology,high,Blockchain-based systems; Blockchain technology,"Distributed, Secure, and Trust Technologies",empirical study,high,True
3db683cb-fa74-4c30-bac7-7e81323a4a3f,Yes,"platform's core philosophy, development strategy, functional modules, and technical framework are detailed; I-LEAD provides comprehensive support, including customized course creation, problem-solving guidance, real-time interactive Q&A, and learning progress monitoring; This tool effectively addresses common student challenges during innovation & entrepreneurship projects, such as idea generation and validation, access to relevant learning resources",high,idea generation and validation; access to relevant learning resources; learning progress monitoring,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge (Situational problem-solving, other)",high,Yes,digital-intelligence-powered educational platform; large language models (LLMs) and multi-agent technology; intelligent agent for innovation and entrepreneurship guidance; cultivation assistant for personalized longlife learning; LLMs with a robust knowledge based augmented generation and fine tuning,high,digital-intelligence-powered educational platform; large language models (LLMs) and multi-agent technology; intelligent agent for innovation and entrepreneurship guidance; cultivation assistant for personalized longlife learning; LLMs with a robust knowledge based augmented generation and fine tuning,"Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies; Rule-Based, Decision, and Expert Systems",empirical study,high,True
dd6b1bd6-9192-48ef-bc6d-f292c7f44603,Yes,The methodology makes it possible to integrate the implicitly existing technical and experiential knowledge of employees at an early stage in the modelling process.,high,implicitly existing technical and experiential knowledge,"Somatic tacit knowledge (Experiential know-how, Procedural know-how)",high,Yes,"the use of a standardised specification document; Compliance with various guidelines and requirements is mandatory, such as the formulation of competence questions and the use of a standardised specification document; The iterative approach also ensures the needs-based integration of the characteristics of toolmaking; Furthermore, the methodology enables an early integration of IT structure and user interface for the needs-based design and use of the domain-specific ontology.",high,standardised specification document; IT structure and user interface; domain-specific ontology,"Data, Information, and Knowledge Systems; Rule-Based, Decision, and Expert Systems",empirical study,high,True
7088ead0-2899-41de-b694-593d9c67ed5b,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
ac322e9e-9ad3-4d5a-88da-a067eef8d3c5,Yes,"To overcome these difficulties, three strategies have been proposed to enhance the dynamic capabilities of incumbent firms through knowledge management: cross-border search helps firms improve their knowledge acquisition capabilities and better understand their environment to identify opportunities; building strategic leadership overcomes path dependence and improves knowledge integration capabilities; organizational learning deepens employees' understanding of change and enhances organizational knowledge application capabilities.",high,knowledge acquisition capabilities; knowledge integration capabilities; organizational knowledge application capabilities,"Cognitive tacit knowledge (Expert judgment, Decision rules); Collective and relational tacit knowledge (Teamwork know-how); Adaptive tacit knowledge (Situational problem-solving)",high,No,None identified,low,None identified,None identified,case study,high,False
dd2d4c8a-835c-476d-8ce0-1d09d4f971fe,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
84f0c3aa-3d25-4309-8bd5-2dfaa3253155,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
f3fbb591-bee5-47dd-9b9f-b6cc607af5ad,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,empirical study,high,False
51051a8b-5b2e-4e3d-8a18-771f09dac6fb,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,conceptual paper,medium,False
3d9ff138-518e-4aa5-9ab4-10465ff16ec4,No,None identified,low,Not Specific,Not Specific,low,No,None identified,low,None identified,None identified,systematic review,high,False
