src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label,child_src_id,child_dst_id
h001M01TP11,h001M01EK07,evaluate,2,"c117M01N38 - c117M01N03: The evaluation workflow assesses external expert feedback when prioritising submitted ideas.
c117M02N18 - c117M02N04: Secondary data includes engagement metrics (reviews, voting, comments, likes, queries) used for evaluation",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01EK07
h001M01TP11,h001M01EK08,adopt,1,c111M01N30 - c111M01N08: Table 5 identifies documented blogs as the presentation practice containing current topics and field reports.,SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01EK08
h001M01TP11,h001M01LI08,mitigate,1,"c122M01N22 - c122M02N16: DL shows significant moderating effects on the interactions between MKC and the three types of KBs... higher levels of DL enhance the effectiveness of MKC in facilitating knowledge processes, thereby lowering operational challenges and reduced synergy for low-DL individuals",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01LI08
h001M01TP11,h001M01OD01,depend_on,16,"c117M01N23 - c117M01N41: Protected internal ideation relies on internal social-media access controls.
c117M01N23 - c117M01N42: Promising contributions progress within internal systems under NDAs.
c117M01N23 - c117M01N43: Internal high-stakes ideation depends on formal NPD idea-governance mechanisms.
c117M01N22 - c117M01N44: External ideas progress when filtering mechanisms make signals suitable for development.
c117M01N38 - c117M01N43: Product-idea evaluation includes expert assessment, prioritisation, and governance checkpoints.
c117M01N23 - c117M01N45: Internal idea generation includes secure submission portals and product-idea confidentiality screening.
c117M01N29 - c117M02N30: Promising contributions are progressed under NDAs to maintain confidentiality
c117M01N29 - c117M01N43: Internal policy documents and disclosure management protocols echo participants' concerns
c117M01N29 - c117M02N33: Internal disclosure guidelines defined restricted sharing zones during early NPD
c117M01N30 - c117M02N30: i-CONNECT relies on NDAs to maintain confidentiality
c117M01N30 - c117M01N43: i-CONNECT relies on governance protocols
c117M01N30 - c117M02N32: i-CONNECT has closed, proprietary access controls
c117M01N30 - c117M02N33: i-CONNECT follows disclosure policies
c117M01N31 - c117M01N43: Innovation Lounge relies on governance protocols
c117M01N31 - c117M02N32: Innovation Lounge has closed, proprietary access
c117M01N31 - c117M02N33: Innovation Lounge follows disclosure policies",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01OD01
h001M01TP11,h001M01OD03,depend_on,1,"c109M01N13 - c109M01N17: Successful organizational AI use requires funding for change management, infrastructure, and training.
c109M01N14 - c109M01N17: Successful organizational AI use requires funding for change management, infrastructure, and training.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01OD03
h001M01TP11,h001M01OD04,depend_on,1,"c111M01N26 - c111M01N32: Using the in-house online tool for exchange and further training requires employees to have time to engage with AI, while lack of such time is an identified current barrier.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01OD04
h001M01TP11,h001M01TE03,adopt,1,"c115M02N10 - c115M02N13: ""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices""",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TE03
h001M01TP11,h001M01TE04,adopt,1,"c115M02N10 - c115M02N18: ""data analytics platforms can promote resource coordination"" – digital transformation adopts data analytics as a component",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TE04
h001M01TP11,h001M01TE06,adopt,1,"c115M02N10 - c115M02N15: ""Digital technologies like IoT (internet of things), AI (artificial intelligence), and blockchain can significantly contribute to sustainable practices""",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TE06
h001M01TP11,h001M01TE09,adopt,1,"c122M01N22 - c122M02N02: The Metaverse, which combines virtual reality (VR), AI, blockchain and other technologies, is widely regarded as a next-generation enabler of smart manufacturing",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TE09
h001M01TP11,h001M01THR12,complement,1,"c122M01N22 - c122M01N21: The paper contrasts static document exchange with immersive interaction, multi-agent participation, and real-time problem solving.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01THR12
h001M01TP11,h001M01THR14,complement,2,"c117M01N23 - c117M01N20: Platform screening is followed in some cases by internal round-table discussions.
c117M01N23 - c117M01N21: Platform screening is followed in some cases by knowledge-sharing workshops.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01THR14
h001M01TP11,h001M01THR16,cannot_fully_replace,1,c108M02N17 - c108M02N43: The collected knowledge and the results of analysis are presented to the domain experts for validation before the formalization and digital transformation of this knowledge.,SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01THR16
h001M01TP11,h001M01THR17,complement,1,c111M01N26 - c111M01N15: The in-house online tool supports exchange and further training alongside the reported formal and informal exchange of experiences among colleagues.,SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01THR17
h001M01TP11,h001M01TP05,be_composed_of,1,c108M02N17 - c108M01N40: provide a complete traceability platform for the vine life cycle based on domain expert knowledge and sensor feedback data.,SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TP05
h001M01TP11,h001M01TP07,be_composed_of,3,"c108M02N17 - c108M02N20: ontological formalization that allows the development of digital solutions to predict the state of the vines
c109M02N30 - c109M02N31: ""investing on predictive analytics tools based on AI, e.g. Microsoft Azure Sustainability Insights""
c117M01N23 - c117M01N39: expert collaboration in product-concept development is an implemented platform or operational component of internal social-media ideation.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TP07
h001M01TP11,h001M01TP09,be_composed_of,1,"c108M02N17 - c108M01N39: From this digital environment, an artificial reasoning application is developed.",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TP09
h001M01TP11,h001M01TP13,be_composed_of,2,"c117M01N23 - c117M01N37: structured product-idea submission and screening is an implemented platform or operational component of internal social-media ideation.
c117M01N29 - c117M02N17: IdeaPoint includes structured idea submission and screening",SIC 80 - Services (Health Services),Aggregation,s002M01TP11,s002M01TP13
h001M01TP12,h001M01ED01,depend_on,1,c125M01N24 - c125M02N22: not explicitly stated but implied by need for manufacturing businesses to stay competitive and comply,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01ED01
h001M01TP12,h001M01ED05,depend_on,1,c111M02N29 - c111M02N50: Web-based channels depend on cloud infrastructure availability,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01ED05
h001M01TP12,h001M01ED08,depend_on,1,c125M01N24 - c125M02N21: proper implementation of physical learning factories to create appropriate (smart) manufacturing learning environments,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01ED08
h001M01TP12,h001M01EK02,adopt,1,c111M01N24 - c111M01N04: Table 5 explicitly identifies webinars as a presentation format for basic knowledge and areas of application.,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01EK02
h001M01TP12,h001M01EK03,adopt,3,"c105M01N21 - c105M01N06: Company A's external screen displayed its existing work instructions.
c106M01N14 - c106M01N04: The screen-based practice displayed digital instructions from the PDF form.
c111M01N29 - c111M01N05: The abstract states that application examples are preferred and made available through video tutorials; Section 4.3 likewise identifies practical examples and instructions as the preferred content and visual tutorials as the format of choice.",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01EK03
h001M01TP12,h001M01EK05,adopt,2,"c125M01N24 - c125M01N11: The workshop incorporated Lean Manufacturing Methods and Tools as an activity.
c125M01N45 - c125M01N11: The Lean workshop activity incorporates Lean Manufacturing Methods and Tools.",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01EK05
h001M01TP12,h001M01EK07,evaluate,1,c125M01N24 - c125M02N02: the attendees were surveyed to learn about the impact of this hands-on experiential learning event on their willingness to explore the possibilities to digitally enhance and/or smartify their production operations,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01EK07
h001M01TP12,h001M01LI10,be_constrained_by,1,c111M01N24 - c111M01N36: Webinars and podcasts form one part of a widely dispersed set of knowledge channels and preparation approaches identified as a theoretical limitation.,SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01LI10
h001M01TP12,h001M01OD03,depend_on,2,"c106M01N14 - c106M01N25: G1 screen instructions used the same storage-area color code as the physical component labels.
c125M01N24 - c125M02N26: PiTech Academy curriculum has been meticulously designed to accommodate small manufacturing businesses' unique technological needs and financial and human resources constraints",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01OD03
h001M01TP12,h001M01OD06,depend_on,1,"c125M01N24 - c125M02N24: the maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01OD06
h001M01TP12,h001M01TE03,adopt,4,"c125M01N24 - c125M01N30: The two-day workshop included an IoT devices and systems activity.
c125M01N24 - c125M01N31: The two-day workshop included a Collaborative Robotics activity.
c125M01N43 - c125M01N30: The Insights into IoT devices/systems activity uses Internet of Things devices and systems.
c125M01N44 - c125M01N31: The Insights into Collaborative Robotics activity uses Collaborative Robotics.",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01TE03
h001M01TP12,h001M01THR17,complement,2,"c111M01N24 - c111M01N14: The findings state that both digital and interpersonal channels are centrally important: webinars and podcasts provide flexible digital access alongside the core personal exchange with innovative companies.
c125M01N24 - c125M01N20: The implemented hands-on workshop adds action-oriented and experiential activities to presentation-based teaching, which the paper identifies as insufficient for individual skill development.",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01THR17
h001M01TP12,h001M01TK05,evaluate,1,"c125M01N24 - c125M02N06: Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01TK05
h001M01TP12,h001M01TK10,evaluate,1,"c125M01N24 - c125M02N07: Participants reported increased knowledge acquisition, improved decision-making, and enhanced organisational collaboration",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01TK10
h001M01TP12,h001M01TP13,be_composed_of,2,"c125M01N22 - c125M01N27: The implemented PiTech Academy includes an online platform hosting its maturity scan and curriculum information.
c125M01N24 - c125M01N26: The two-day workshop included the Industry 4.0 Maturity Scan as one of its five activities.",SIC 80 - Services (Health Services),Aggregation,s002M01TP12,s002M01TP13
h001M01TP13,h001M01EK02,evaluate,1,c117M01N37 - c117M01N07: R&D experts evaluate submitted product concepts for further development.,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01EK02
h001M01TP13,h001M01EK06,evaluate,1,c125M02N17 - c125M02N01: This maturity scan is used to determine the maturity level (readiness) of small manufacturing businesses,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01EK06
h001M01TP13,h001M01EK07,evaluate,1,c125M01N26 - c125M01N07: The maturity scan determines readiness and assigns maturity levels and an overall maturity index.,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01EK07
h001M01TP13,h001M01LI04,be_constrained_by,1,c125M01N26 - c125M01N40: Participants requested simpler maturity-scan questions and more detailed examples.,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01LI04
h001M01TP13,h001M01LI05,mitigate,1,"c117M01N37 - c117M01N50: Systematic collection, screening, and refinement make unstructured external data more evaluable.",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01LI05
h001M01TP13,h001M01LI09,be_constrained_by,1,"c114M02N07 - c114M02N16: too much digital technology innovation network embedding may lead firms to face problems, such as knowledge reuse and innovation inertia",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01LI09
h001M01TP13,h001M01LI10,mitigate,2,"c117M01N37 - c117M01N51: Systematic submission and screening reduce reliance on ad hoc external engagement.
c117M02N15 - c117M02N34: When appropriately governed and combined with internal expertise, external social media can complement rather than simply lag behind internal sources",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01LI10
h001M01TP13,h001M01LI14,be_constrained_by,1,c107M02N23 - c107M02N47: The high standard deviation of the knowledge test results can be attributed to the different prior knowledge of the participants,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01LI14
h001M01TP13,h001M01OD01,depend_on,5,"c117M01N37 - c117M01N45: Secure product-idea submission includes confidentiality screening.
c117M01N37 - c117M01N41: Structured product-idea submission operates within protected internal access controls.
c117M01N37 - c117M01N42: Promising contributions selected through screening progress under NDAs.
c117M01N37 - c117M01N43: Systematic collection, screening, and refinement occur through firm-governed platforms.
c117M01N37 - c117M01N44: External signals become internal inputs only after filtering and validation.",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01OD01
h001M01TP13,h001M01OD02,depend_on,1,"c125M01N27 - c125M02N23: small manufacturing businesses must equip themselves with the latest smart manufacturing technologies as well as digital skills in their workforce
c125M02N17 - c125M02N23: small manufacturing businesses must equip themselves with the latest smart manufacturing technologies as well as digital skills in their workforce",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01OD02
h001M01TP13,h001M01OD03,depend_on,1,"c125M01N27 - c125M02N26: PiTech Academy curriculum has been meticulously designed to accommodate small manufacturing businesses' unique technological needs and financial and human resources constraints
c125M02N17 - c125M02N26: PiTech Academy curriculum has been meticulously designed to accommodate small manufacturing businesses' unique technological needs and financial and human resources constraints",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01OD03
h001M01TP13,h001M01OD04,depend_on,1,"c125M01N27 - c125M02N25: workshop was a two-day hands-on workshop
c125M02N17 - c125M02N25: workshop was a two-day hands-on workshop",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01OD04
h001M01TP13,h001M01OD06,depend_on,2,"c114M02N07 - c114M02N17: the trust mechanism generated by strong relationships determines a higher cost for firms to violate network practices
c125M01N27 - c125M02N24: the maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture
c125M02N17 - c125M02N24: the maturity scan assesses a manufacturing business in five categories: (i) strategy, structure, and organisational culture",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01OD06
h001M01TP13,h001M01TE01,adopt,1,"c117M02N15 - c117M01N40: Basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01TE01
h001M01TP13,h001M01TE09,adopt,1,c114M02N07 - c114M02N11: using tools such as Python to calculate network embedding indicators,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01TE09
h001M01TP13,h001M01TK05,evaluate,1,c107M02N23 - c107M01N07: practical skills are rated better than the theoretical skills,SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01TK05
h001M01TP13,h001M01TP11,be_composed_of,4,"c117M02N15 - c117M01N24: Social listening involves monitoring platforms like Facebook
c117M02N15 - c117M01N25: Social listening involves monitoring platforms like YouTube
c117M02N15 - c117M01N26: Social listening involves monitoring platforms like LinkedIn
c117M02N17 - c117M01N29: Internal social media as firm-governed environments designed for more structured and confidentiality-sensitive ideation",SIC 80 - Services (Health Services),Aggregation,s002M01TP13,s002M01TP11
h001M01TP14,h001M01ED10,depend_on,1,"c115M01N11 - c115M02N23: ""External factors that affect organizational cultures are the norms and standards, government regulations, competitor behavior, market demands"" – these institutional pressures affect green knowledge acquisition",SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01ED10
h001M01TP14,h001M01EK02,evaluate,1,c114M02N09 - c114M02N02: the number of patents cited in the annual patent application was used to represent enterprises' technological knowledge acquisition capability,SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01EK02
h001M01TP14,h001M01EK06,adopt,1,c115M01N11 - c115M02N12: H3: Green knowledge acquisition has a positive impact on sustainable corporate performance; thus green knowledge acquisition adopts sustainable performance metrics as outcome data,SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01EK06
h001M01TP14,h001M01LI05,mitigate,1,c114M01N12 - c114M01N19: Digitization helps enterprises remove redundant and irrelevant information before screening and integrating needed knowledge resources.,SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01LI05
h001M01TP14,h001M01TE05,adopt,2,"c113M02N21 - c113M01N19: For AR library, Vuforia engine was used for vision-based tracking
c113M02N21 - c113M02N27: an image that the Vuforia Engine can identify, and track is used",SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01TE05
h001M01TP14,h001M01TK13,evaluate,1,c107M02N24 - c107M02N09: qualitative survey... to gather detailed experiences and opinions,SIC 80 - Services (Health Services),Aggregation,s002M01TP14,s002M01TK13
h001M01TP15,h001M01ED01,depend_on,1,c126M01N22 - c126M01N30: Effective BT exploitation requires firms to address compliance risks by remaining informed about regulatory developments.,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01ED01
h001M01TP15,h001M01ED06,depend_on,1,c126M01N23 - c126M01N29: BT exploration relies on external knowledge to discover new blockchain applications and opportunities.,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01ED06
h001M01TP15,h001M01EK07,evaluate,4,"c126M02N03 - c126M02N05: BT exploitation can enhance economic performance (H3a supported: β = 0.489, p < 0.001)
c126M02N03 - c126M02N06: BT exploitation can enhance environmental performance (H3b supported: β = 0.592, p < 0.001)
c126M02N04 - c126M02N05: BT exploration is positively associated with economic performance (H4a supported: β = 0.208, p < 0.01)
c126M02N04 - c126M02N06: BT exploration is positively associated with environmental performance (H4b supported: β = 0.221, p < 0.01)",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01EK07
h001M01TP15,h001M01LI04,be_constrained_by,1,"c126M01N23 - c126M01N21: Without integrating knowledge internally, firms may struggle to implement and sustain blockchain innovations effectively.",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI04
h001M01TP15,h001M01LI05,be_constrained_by,1,c126M02N03 - c126M02N23: Integration with existing systems and processes is a challenge for BT adoption,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI05
h001M01TP15,h001M01LI07,be_constrained_by,1,c126M02N03 - c126M02N21: Firms frequently encounter high initial adoption costs as a challenge,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI07
h001M01TP15,h001M01LI08,be_constrained_by,1,c126M02N03 - c126M02N22: The need for significant technological expertise is a challenge for BT adoption,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI08
h001M01TP15,h001M01LI10,be_constrained_by,1,c126M02N03 - c126M02N25: Data privacy and security concerns complicate BT adoption,SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI10
h001M01TP15,h001M01LI12,be_constrained_by,2,"c126M02N03 - c126M02N24: Regulatory and legal uncertainties surrounding BT usage are a challenge
c126M02N04 - c126M02N27: Exploratory phase is accompanied by high uncertainty and failure rates in innovative projects",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01LI12
h001M01TP15,h001M01OD03,depend_on,2,"c126M01N22 - c126M01N27: The sample included only firms reporting blockchain investment during the previous year and current BT adoption.
c126M01N23 - c126M01N27: The sample included only firms reporting blockchain investment during the previous year and current BT adoption.
c126M02N03 - c126M02N19: Ongoing learning contributes to the development of organizational memory essential for incremental improvements",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01OD03
h001M01TP15,h001M01OD06,depend_on,2,"c126M01N22 - c126M01N25: Successful blockchain implementation depends on the organization's ability to adapt to and learn from the technology.
c126M01N23 - c126M01N25: Successful blockchain exploration depends on the organization's ability to adapt to and learn from the technology.",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01OD06
h001M01TP15,h001M01TE06,adopt,7,"c126M01N22 - c126M01N24: BT exploitation adopts blockchain technology to optimize and enhance existing business processes.
c126M01N23 - c126M01N24: BT exploration adopts blockchain technology to discover new opportunities and transform business models.
c126M01N33 - c126M01N24: Transaction transparency is measured as an application of blockchain technology.
c126M01N34 - c126M01N24: Supply-chain tracking and product verification are measured as applications of blockchain technology.
c126M01N35 - c126M01N24: Contract execution and automatic payments are measured as applications of blockchain technology.
c126M02N03 - c126M01N24: BT exploitation refers to leveraging BT to optimize existing processes and activities
c126M02N04 - c126M01N24: BT exploration entails experimenting with BT to discover new opportunities and engage in radical innovation",SIC 80 - Services (Health Services),Aggregation,s002M01TP15,s002M01TE06
h001M01TP16,h001M01EK01,adopt,3,"c107M01N14 - c107M01N01: The application design incorporated the learning objectives defined in the framework curricula.
c107M01N14 - c107M01N02: A circuit diagram was displayed as structured task content before each application level.
c107M01N14 - c107M01N03: The application incorporated a functional description as structured task content.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01EK01
h001M01TP16,h001M01LI04,mitigate,2,"c107M01N14 - c107M01N28: The AR training was developed to provide practice-oriented and interactive learning in response to methods that were often mostly theoretical.
c107M01N14 - c107M01N30: The application supported participants in solving the exercises, and app users experienced less difficulty than the control group.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01LI04
h001M01TP16,h001M01LI06,mitigate,1,c107M01N14 - c107M01N33: The paper presents AR-based training as a location-independent alternative to conventional physical pneumatic training systems.,SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01LI06
h001M01TP16,h001M01LI07,mitigate,2,"c107M01N14 - c107M01N34: The paper presents AR-based training as a cost-effective alternative where physical training laboratories and learning systems are costly or unavailable.
c107M01N14 - c107M01N35: The AR-based alternative addresses reliance on special workshops that the paper describes as time-consuming and expensive.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01LI07
h001M01TP16,h001M01TE02,adopt,6,"c107M01N14 - c107M01N17: A.R.P.S. was implemented as an augmented-reality training application.
c107M01N14 - c107M01N18: The training application combined augmented-reality elements with serious-game elements.
c107M01N14 - c107M01N19: The application was implemented using the Unity programming environment.
c107M01N14 - c107M01N22: The application overlaid 3D models of pneumatic components on printed components.
c107M01N14 - c107M01N23: The application allowed pneumatic components to be connected through virtual hoses.
c107M01N14 - c107M01N26: After circuit testing, the application supplied rating feedback intended to promote reflection and replay.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01TE02
h001M01TP16,h001M01TE05,adopt,1,c107M01N14 - c107M01N21: The mobile-device camera captured QR-code markers to align digital models with printed components.,SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01TE05
h001M01TP16,h001M01TE07,adopt,1,c107M01N14 - c107M01N20: The application was provided on an iOS mobile device.,SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01TE07
h001M01TP16,h001M01TP03,be_composed_of,1,"c107M01N14 - c107M01N15: The implemented A.R.P.S. application included Concept 1, the realistic simulation of the pneumatic system.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01TP03
h001M01TP16,h001M01TP04,be_composed_of,1,"c107M01N14 - c107M01N16: The implemented A.R.P.S. application included Concept 2, the realistic simulation with additional AR elements.",SIC 80 - Services (Health Services),Aggregation,s002M01TP16,s002M01TP04
h001M01EK01,h001M01EK06,be_derived_from,2,"c210M01N03 - c210M02N01: The Chinese version of the Standard Guide to Practice Standards for Intravenous Infusion Therapy (2021 edition), the Standard of Practice for Intravenous Therapy Nursing Techniques (WS/T 433-2023), and the Clinical Nursing Practice Guidelines for Common Complications of Intravenous Catheters were referenced. On this basis, we synthesised the relevant domestic literature and reformulated the survey questions
c210M01N03 - c210M02N02: The Chinese version of the Standard Guide to Practice Standards for Intravenous Infusion Therapy (2021 edition), the Standard of Practice for Intravenous Therapy Nursing Techniques (WS/T 433-2023), and the Clinical Nursing Practice Guidelines for Common Complications of Intravenous Catheters were referenced",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01EK06
h001M01EK01,h001M01THR11,be_transferred_by,1,"c212M02N02 - c212M02N16: Traditional lectures and seminars covered fundamental principles of bioethics, based on established ethical codes.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01THR11
h001M01EK01,h001M01TK10,translate_into,3,"c210M01N03 - c210M02N09: Clinical Nursing Practice Guidelines for Common Complications of Intravenous Catheters were used to inform protocols
c212M02N02 - c212M01N06: Moral behavior test developed based on existing scales and tests in medical ethics. Moral behavior encompasses actions based on moral norms and values regulating human relationships.
c212M02N03 - c212M01N06: Medical deontology refers to set of ethical norms governing professional behavior. Deontology reflects ethical concepts and possesses pragmatic nature associated with specific medical professions.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01TK10
h001M01EK01,h001M01TP01,be_transferred_by,2,"c209M01N04 - c209M01N17: A hollow spherical safety margin was displayed around the tumor in the 3DP model.
c209M01N04 - c209M02N29: Course covered knowledge of safe margins using 3DV model",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01TP01
h001M01EK01,h001M01TP04,be_transferred_by,2,"c212M01N01 - c212M01N15: Students applied ethical principles while interacting with virtual ethical scenarios.
c212M02N02 - c212M01N15: Interactive AI simulations incorporated bioethical principles and codes as training content.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01TP04
h001M01EK01,h001M01TP08,be_transferred_by,1,c212M02N02 - c212M01N16: AI Assistant programs employed ethical principles to assist in case analysis and decision-making.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01TP08
h001M01EK01,h001M01TP13,be_transferred_by,2,"c227M01N03 - c227M01N16: Registry results were intended to be interpreted against applicable wait-time goals and contractual standards.
c227M02N02 - c227M01N16: According to formal agreements, economic sanctions would be applied to large care providers if fewer than 80% of the patients received care within the wait time guarantee.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK01,s003M01TP13
h001M01EK02,h001M01EK01,be_derived_from,6,"c210M01N06 - c210M01N01: The knowledge questionnaire was revised with reference to the Standard Guide to Practice Standards for Intravenous Fluid Therapy.
c210M01N06 - c210M01N02: The knowledge questionnaire was revised with reference to WS/T 433-2023.
c210M01N06 - c210M01N03: The knowledge questionnaire was revised with reference to the clinical nursing practice guidelines.
c219M01N05 - c219M01N02: The curriculum knowledge system and its knowledge points were aligned with the curriculum syllabi.
c219M01N07 - c219M01N02: The ontological schema was designed in accordance with the curriculum objectives specified by the curriculum framework and syllabus.
c219M01N08 - c219M01N09: The predicates in the structured triples were drawn from the formally defined semantic relationships, including has etiology, has treatment, and has nursing intervention.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01EK01
h001M01EK02,h001M01EK05,be_derived_from,1,c213M02N12 - c213M02N04: Each node trains a local predictive model using its historical and real-time data,SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01EK05
h001M01EK02,h001M01EK09,be_derived_from,1,c210M01N06 - c210M01N04: Relevant domestic literature was synthesized when the researchers reformulated the survey questions.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01EK09
h001M01EK02,h001M01KH03,be_shared_by,3,"c224M01N01 - c224M02N04: The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.
c224M01N01 - c224M02N05: Nurses with a master's degree had a mean initial assessment score of 69.15.
c224M01N01 - c224M02N06: Those with a bachelor's degree had a mean score of 62.52.",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01KH03
h001M01EK02,h001M01THR11,be_transferred_by,1,c210M01N06 - c210M01N15: Telephonic communication is identified as a conventional educational delivery method.,SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01THR11
h001M01EK02,h001M01THR13,be_transferred_by,2,"c209M01N03 - c209M01N13: Traditional clinical teaching relied on cadaver dissection, and the paper identifies anatomy as the relevant teaching domain.
c209M02N16 - c209M01N13: Traditional clinical teaching has typically relied on cadaver dissection",SIC 20-39 - Manufacturing,Aggregation,s003M01EK02,s003M01THR13
