uuid,Title,tacit_knowledge_array,digital_technology_array,sector
45a1e367-7c53-4059-b957-aab257c9e602,Game-Based Learning As Training To Use A Chemotherapy Preparation Robot,"[{'tacit_knowledge': ""Operators' knowledge about the chemotherapy preparation robot"", 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'PharmaHelp robot system', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
9b0f70e9-1dc6-40b9-aa47-9f645e966270,Varicose Vein Education And Informed Consent (Vvein) Study: A Randomised Controlled Pilot Feasibility Study,"[{'tacit_knowledge': 'Doctors have a legal requirement and duty of care to ensure patients are enabled to make an informed decision about their treatment, including discussion of the benefits, risks and alternatives to a procedure.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'A patient-centred approach to consent has been firmly established in Ireland, and fundamental to this is the ability to engage in a dialogue that offers comprehensible information to patients.', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Telemedicine', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'digital health education tool (dHET)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
1cdb55d9-05cd-4bea-b09b-0c89e33708ff,Learning Critical Thinking Skills Online: Can Precision Teaching Help?,"[{'tacit_knowledge': 'Critical thinking is identified as a key educational outcome in higher education curricula; however, it is not trivial to support students in building this multifaceted skill.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'The intervention used a bite-sized video learning approach, which has been shown to promote student engagement.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'bite-sized video learning', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'precision teaching (PT) framework', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
dc486de4-c09d-4f8b-b007-1892cd4acaa9,Implementation Of A Hepatitis-Themed Virtual Escape Room In Pharmacy Education: A Pilot Study,"[{'tacit_knowledge': 'Gamification has been identified as a creative tool to engage the current cohort of learners who are also characteristically tech-savvy.', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'Virtual escape room game is a viable pedagogical approach to teach and reinforce clinical concepts among pharmacy students.', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'web-based hepatitis-themed escape room game', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
53cc9a0f-7ad9-4e28-b1d8-a1f7395e0e00,My Hands Are Running Away - Learning A Complex Nursing Skill Via Virtual Reality Simulation: A Randomised Mixed Methods Study,"[{'tacit_knowledge': 'endotracheal suctioning skill', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual reality (VR) simulation', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'video training', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
1f0b33a8-d41f-4cac-bb4c-7a35a6e54fd5,Applying The Project Echo Model To Support Implementation And Sustainment Of Cognitive Behavioral Therapy For Psychosis,"[{'tacit_knowledge': 'cognitive behavioral therapy for psychosis', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Project Extension for Community Healthcare Outcomes (ECHO) model', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
3a549854-8370-446f-95d9-1fac87691948,Digital Personal Health Coaching Platform For Promoting Human Papillomavirus Infection Vaccinations And Cancer Prevention: Knowledge Graph-Based Recommendation System,[],"[{'digital_technology': 'machine learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Semantic Web', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'social linked data', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'web application programming interfaces', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'hypermedia-based discovery', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
aabe56a1-aacb-42db-8e9d-50e29c5f2b8b,Reverse Knowledge Transfer In Digital Era And Its Effect On Ambidextrous Innovation: A Simulation Based On System Dynamics,[],"[{'digital_technology': 'digital technology', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
70d49a04-8ed5-4f82-8295-eaea0b29f125,Scevolve: Cell-Type Incremental Annotation Without Forgetting For Single-Cell Rna-Seq Data,[],"[{'digital_technology': 'single-cell RNA sequencing (scRNA-seq) technology', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'contrastive sample replay', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'partition confidence maximization', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'cell-type decorrelation strategy', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
bc7e0a3e-d36a-4413-a7a2-80e57e2bae25,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,[],"[{'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
27668de7-b575-46fb-8016-0bab4bdfc741,Impacts Of Immersive 3D Videos On Students' Surgical Learning Compared To 2D Videos: A Randomized Controlled Trial,"[{'tacit_knowledge': 'expected preparedness as a future resident', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'perceived ability to identify anatomical structures', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Head-Mounted Display (HMD)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '3D immersive video', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '2D video on a conventional screen', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
5427a11f-6519-46a9-945d-b41aa1323da0,Learning Effectiveness Of Clinical Anatomy And Practical Spine Surgery Skills Using A New Vr-Based Training Platform,"[{'tacit_knowledge': 'knowledge and skills needed for complex spinal surgery, specifically pedicle screw placement', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'VR-based 3D training platform', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '3D/VR anatomical models', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'VR simulation for pedicle screw placement', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
f1c0c190-6512-4659-9d90-7012ec651ae4,Case-Based Virtual Reality Simulation For Severe Pelvic Trauma Clinical Skill Training In Medical Students: Design And Pilot Study,"[{'tacit_knowledge': 'clinical reasoning and procedural operational skills for mastery of severe pelvic trauma', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how); Somatic tacit knowledge (Procedural know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'making the same decisions as doctors in real life', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR) technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'case-based VR simulation', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
83b46332-b9dd-4d2f-ac4a-10b3e120de11,An Iterative Design Method For Advancing Air Traffic Control And Management Training Through Immersive Vfr 3D Map Visualization,"[{'tacit_knowledge': 'contextually accurate, cost-effective training system to improve knowledge acquisition and enable trainees to study beyond traditional classrooms, supporting rapid decision-making and self-efficacy', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality Visual Flight Rules 3D Map Visualization Tool', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Transportation By Air)', 'sector_id': 'SIC 45', 'sector_confidence': 'high'}"
953a750e-bad7-4573-9fcf-2700d124cfdd,Enhancing Neuroanatomy Teaching With Dsi Studio'S Fiber Reconstruction Technology,"[{'tacit_knowledge': 'understanding of spatial relationships in neuroanatomy', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'DSI Studio', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
1bf774fb-1ce0-4678-a586-d8d084e9b0c2,Is Virtual Interprofessional Education Effective?: Three Years' Outcomes From Nine Health Professional Programs' Experience,"[{'tacit_knowledge': 'interprofessional competencies of roles/responsibilities, ethics/values, effective communication, teamwork, and the core concepts of safe and equitable pain treatment', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]",[],"{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
ce7b13a0-67f2-4003-8a8d-82f7779bb36c,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"[{'tacit_knowledge': 'ease of knowledge acquisition and understanding of vascular spatial relationships', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Three-dimensional printing (3DP)', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
5e6fb03c-8dd2-49e6-bb6e-291dbf6689ac,The Effectiveness Of Immersive Virtual Reality As A Student-Centered Tool For Learning Neuroanatomy: A Single-Blind Randomized Controlled Trial With Physiotherapy Students,"[{'tacit_knowledge': 'theoretical understanding, spatial location, and labeling of brain areas', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Immersive virtual reality (IVR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
cc39619d-b60b-4095-ae8a-08f8e73f77d4,Deep Knowledge Tracing And Cognitive Load Estimation For Personalized Learning Path Generation Using Neural Network Architecture,"[{'tacit_knowledge': 'knowledge states and cognitive load levels to optimize learning trajectories', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'bidirectional Transformer with graph attention mechanisms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'multimodal data analysis', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
ef1309f0-c8cb-440a-a12a-20541cdaae06,Innovative Application Of Mobile Health Management Combined With The Teach-Back Method In The Rehabilitation Of Pelvic Floor Muscle In Postpartum Women With Urinary Incontinence,"[{'tacit_knowledge': 'teach-back method', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'pelvic floor muscle rehabilitation', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'mobile application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
97406004-edc7-4670-b39e-068cb5ded144,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"[{'tacit_knowledge': 'chronic obstructive pulmonary disease self-management', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'm-learning', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'Massive Open Online Course with integrated virtual clinical simulation', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
d393c5ca-821f-4100-bf0e-9773b8b952e1,Improvement Of English-Chinese Bilingual Learning By Integrating Semantic Analysis And Neural Machine Translation,[],"[{'digital_technology': 'semantic analysis', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'neural machine translation (NMT)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d5147a3d-d957-41ce-a707-d19a3ef46849,'Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"[{'tacit_knowledge': 'Increased clinical confidence online and offline', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'e-learning course', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
4c452bf6-11ed-4037-b6a5-4856a20ceeed,Ecsa: Mitigating Catastrophic Forgetting And Few-Shot Generalization In Medical Visual Question Answering,"[{'tacit_knowledge': ""precise discrimination of 'hard negatives' that are visually similar but clinically distinct"", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'BiomedCLIP', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Flan-T5', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Prompt-based Knowledge Consolidation Module (PKC)', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
a02e54f2-115d-418d-bdc2-cec2f2f0a910,[Exploration And Practice Of Constructing A New Ecology Of Experimental Stomatology Practice Teaching Driven By Digital Intelligence],"[{'tacit_knowledge': 'self-directed learning skills, precision in clinical operations, and interdisciplinary diagnostic reasoning', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'virtual simulation', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'mixed reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
83aa1998-5bd9-4567-aa65-811235367bf8,Workflow-Embedded Ai As A Cognitive Scaffold: A Randomized Trial On Knowledge Retention And Diagnostic Competency In Undergraduate Radiology Education,"[{'tacit_knowledge': 'automated lesion annotation, structured diagnostic prompting, and workflow-contextualized feedback', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Picture Archiving and Communication Systems (PACS+AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Technology Acceptance Model (TAM)', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
d09f0e07-f594-4a95-93b5-9c1b3ba9c3eb,Creation Of The Sonntag Virtual Reality Laboratory: A Framework For Innovation In Neurosurgical Training And Global Education,"[{'tacit_knowledge': 'skill acquisition and knowledge retention through high-fidelity simulations, interactive anatomic modules, and advanced spine procedure training', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR), augmented reality (AR), and mixed reality (MR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'ultrarapid artificial intelligence-driven spine model', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
ad856d73-0750-4103-922b-b146dd76b389,Preoperative Audiovisual Aid For Patients Undergoing Coronary Revascularization: A Randomized Clinical Trial,"[{'tacit_knowledge': 'knowledge about the procedure improved with the audiovisual aid', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'audiovisual aid', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
70082dec-e5e6-4b01-96a7-8d2d98731675,Augmented And Virtual Reality Training Versus Conventional Teaching Methods For Geriatric Oral Care Practices In Nursing Assistants: A Randomized Controlled Trial,"[{'tacit_knowledge': 'standard oral healthcare procedures for physical and oral conditions in older individuals, as well as the toothbrushing technique', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Augmented reality (AR) and virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
768a5e51-fc50-42dc-bc3e-38c3a9366dfe,Educational Impact And Cost Efficiency Of Ai-Enhanced Videos In Pediatric Surgery Training: A Quasi-Experimental Study,"[{'tacit_knowledge': 'core pediatric surgery topics', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'generative artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
94e244a6-4137-41db-afa8-76082a7b5b94,Undergraduate Nursing Students' Perceptions Of Using Holopatient In Learning And Clinical Training: An Exploratory-Descriptive Qualitative Study,"[{'tacit_knowledge': 'clinical reasoning, confidence, and safe practice', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Clinical know-how)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'HoloPatient', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Health Services', 'sector_id': '80', 'sector_confidence': 'high'}"
06559235-16c7-4853-95e3-d611600bac69,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"[{'tacit_knowledge': 'physician voice cloning and patient self-voice cloning for health education', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'use of ChatGPT for automated evaluation of education outcomes', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'voice cloning technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'ChatGPT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
16261321-a81f-43cf-ae94-cb46bb554a64,Research On A Virtual Teacher Personalized Interaction Model Integrating Affective Computing And Multi-Agent Systems,"[{'tacit_knowledge': 'multimodal affective computing for emotion recognition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'multi-agent coordination mechanisms for decision-making', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'dynamic personality adaptation based on Big Five psychological modeling', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'multimodal affective computing', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'multi-agent systems', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0de139df-102b-420a-8fd1-2c0fde228265,Smartread: A Multimodal Ereading Platform Integrating Computing And Gamification To Enhance Student Engagement And Knowledge Retention,"[{'tacit_knowledge': 'integration of computing and multimodal technologies into personal reading practices', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'gamification, adaptive content delivery, and real-time feedback mechanisms for enhancing student engagement and knowledge retention', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'computing and multimodal technologies', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
2a2e41fa-7d41-4a4b-a243-2a5c44db1a0e,Exploring The Impact Of Virtual Reality On Gen Z Students In Preserving The Cultural Heritage Of Karapan Sapi,"[{'tacit_knowledge': 'engagement and cultural preservation through virtual reality', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR) technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
beb5346e-c4b0-40d8-828e-5886f7711f2a,Developing Future Specialists' Competencies Through A Digital Reflective Learning Model At The University,"[{'tacit_knowledge': 'methodological training and digital competence', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'electronic learning resources', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'blended learning', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'AR and VR tools', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
3bd821b5-c005-469d-ab9e-eaefcd1dbc46,A Hybrid Approach To Raising Digital Literacy Among Adolescents In Ksa Using A Mobile Application,"[{'tacit_knowledge': 'raising awareness regarding digital issues such as cyberbullying', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'dedicated mobile application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
13b384bf-606f-4a9e-907c-d164baddb911,Building Mental Health Resources: The Human-Centered Interaction Design Implemented In Me_Heli-D Platform,"[{'tacit_knowledge': 'user-centered design principles in developing effective digital learning environments', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Moodle-based digital mental health literacy platform', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'multimedia components', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
2ee5b615-6edb-4ab4-85c7-978615bc980f,Perceived Impact And Effectiveness Of Vr And Ar In Higher Education: Evidence From A South African University Of Technology,"[{'tacit_knowledge': 'contextual barriers and enablers for VR/AR adoption in higher education', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
