uuid,Title,tacit_knowledge_array,digital_technology_array,sector
ef1309f0-c8cb-440a-a12a-20541cdaae06,Innovative Application Of Mobile Health Management Combined With The Teach-Back Method In The Rehabilitation Of Pelvic Floor Muscle In Postpartum Women With Urinary Incontinence,"[{'tacit_knowledge': 'pelvic floor exercises and health education', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'the teach-back method', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'mobile application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
97406004-edc7-4670-b39e-068cb5ded144,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,"[{'tacit_knowledge': 'knowledge retention of chronic obstructive pulmonary disease self-management', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Massive Open Online Course with integrated virtual clinical simulation', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'm-learning', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
d393c5ca-821f-4100-bf0e-9773b8b952e1,Improvement Of English-Chinese Bilingual Learning By Integrating Semantic Analysis And Neural Machine Translation,[],"[{'digital_technology': 'semantic analysis', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'neural machine translation (NMT)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d5147a3d-d957-41ce-a707-d19a3ef46849,'Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"[{'tacit_knowledge': 'Knowledge acquisition and transmission', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'Interactive and visually appealing resource', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'Increased clinical confidence online and offline', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]",[],"{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
4c452bf6-11ed-4037-b6a5-4856a20ceeed,Ecsa: Mitigating Catastrophic Forgetting And Few-Shot Generalization In Medical Visual Question Answering,[],"[{'digital_technology': 'computer vision', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'pre-trained vision (BiomedCLIP)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'language (Flan-T5) models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Clinical-Semantic Disambiguation Module (CSDM)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Prompt-based Knowledge Consolidation Module (PKC)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
a02e54f2-115d-418d-bdc2-cec2f2f0a910,[Exploration And Practice Of Constructing A New Ecology Of Experimental Stomatology Practice Teaching Driven By Digital Intelligence],[],"[{'digital_technology': 'artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'virtual simulation', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'mixed reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
83aa1998-5bd9-4567-aa65-811235367bf8,Workflow-Embedded Ai As A Cognitive Scaffold: A Randomized Trial On Knowledge Retention And Diagnostic Competency In Undergraduate Radiology Education,"[{'tacit_knowledge': 'clinical decision-making competencies', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Picture Archiving and Communication Systems (PACS)', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'PACS+AI framework', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d09f0e07-f594-4a95-93b5-9c1b3ba9c3eb,Creation Of The Sonntag Virtual Reality Laboratory: A Framework For Innovation In Neurosurgical Training And Global Education,"[{'tacit_knowledge': 'skill acquisition', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'knowledge retention', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'mixed reality (MR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'artificial intelligence-driven spine model', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
ad856d73-0750-4103-922b-b146dd76b389,Preoperative Audiovisual Aid For Patients Undergoing Coronary Revascularization: A Randomized Clinical Trial,[],"[{'digital_technology': 'audiovisual aid', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
70082dec-e5e6-4b01-96a7-8d2d98731675,Augmented And Virtual Reality Training Versus Conventional Teaching Methods For Geriatric Oral Care Practices In Nursing Assistants: A Randomized Controlled Trial,"[{'tacit_knowledge': 'standard oral healthcare procedures for physical and oral conditions in older individuals', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'toothbrushing technique', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Procedural know-how, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Augmented reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
768a5e51-fc50-42dc-bc3e-38c3a9366dfe,Educational Impact And Cost Efficiency Of Ai-Enhanced Videos In Pediatric Surgery Training: A Quasi-Experimental Study,[],"[{'digital_technology': 'generative artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-enhanced lecture videos', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
94e244a6-4137-41db-afa8-76082a7b5b94,Undergraduate Nursing Students' Perceptions Of Using Holopatient In Learning And Clinical Training: An Exploratory-Descriptive Qualitative Study,"[{'tacit_knowledge': 'clinical reasoning', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Mixed reality (MR) applications', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'HoloPatient', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
06559235-16c7-4853-95e3-d611600bac69,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"[{'tacit_knowledge': ""Using patients' own cloned voices for health education delivery leveraged the self-reference effect to enhance learning outcomes"", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'voice cloning technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'large language models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'ChatGPT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Health Services', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
16261321-a81f-43cf-ae94-cb46bb554a64,Research On A Virtual Teacher Personalized Interaction Model Integrating Affective Computing And Multi-Agent Systems,[],"[{'digital_technology': 'multimodal affective computing', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'multi-agent coordination mechanisms', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}, {'digital_technology': 'synchronized multimodal emotion recognition', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'confidence-weighted fusion of facial, vocal, and textual data streams', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'Byzantine Fault Tolerant consensus algorithms', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}, {'digital_technology': 'dynamic personality adaptation mechanisms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Big Five psychological modeling', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0de139df-102b-420a-8fd1-2c0fde228265,Smartread: A Multimodal Ereading Platform Integrating Computing And Gamification To Enhance Student Engagement And Knowledge Retention,[],"[{'digital_technology': 'gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'adaptive content delivery', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'real-time feedback mechanisms', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
2a2e41fa-7d41-4a4b-a243-2a5c44db1a0e,Exploring The Impact Of Virtual Reality On Gen Z Students In Preserving The Cultural Heritage Of Karapan Sapi,"[{'tacit_knowledge': 'crafting immersive and interactive experiences that augment user engagement and bolster cultural conservation', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
beb5346e-c4b0-40d8-828e-5886f7711f2a,Developing Future Specialists' Competencies Through A Digital Reflective Learning Model At The University,"[{'tacit_knowledge': 'systematic development of reflective skills', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'electronic learning resources', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'blended learning', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'AR and VR tools', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
3bd821b5-c005-469d-ab9e-eaefcd1dbc46,A Hybrid Approach To Raising Digital Literacy Among Adolescents In Ksa Using A Mobile Application,[],"[{'digital_technology': 'mobile application', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
13b384bf-606f-4a9e-907c-d164baddb911,Building Mental Health Resources: The Human-Centered Interaction Design Implemented In Me_Heli-D Platform,"[{'tacit_knowledge': 'user-centered design principles in developing effective digital learning environments', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Moodle-based digital mental health literacy platform', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
2ee5b615-6edb-4ab4-85c7-978615bc980f,Perceived Impact And Effectiveness Of Vr And Ar In Higher Education: Evidence From A South African University Of Technology,[],"[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
af169004-01a2-4d1a-9bd4-35b1fd5061e4,Enhanced Vr Learning With Dynamic Somatosensory Feedback To Assist In Understanding The Dynamic Process Of Blood Circulation,[],"[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'haptic technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'dynamic somatosensory feedback', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0888f8b6-d950-432b-a38b-6f72fcb4b179,Features Of Using Mobile Applications To Identify Plants And Google Lens During The Learning Process,"[{'tacit_knowledge': 'installation simplicity, level of friendliness of the interface, and accuracy of picture processing', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'accuracy of plants recognition', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'mobile plant identification applications', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}, {'digital_technology': 'Google Lens', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'MobileNetV3 architectures', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
cf01f7e5-2f95-4513-a023-15a2026fa90e,Ai-Driven Stylistic Analysis Of Plc Programming Content For Industrial Automation Education,"[{'tacit_knowledge': 'stylistic alignment between instructional text and learner needs', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'transformer-based text representation', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'unsupervised clustering', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
dc3bd0c2-68b8-4151-b025-774919416268,Enhancing Science Education With Ar Bridging Cognitive Gaps In Students With Diverse Spatial Abilities,[],"[{'digital_technology': 'augmented reality', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'AR-based learning module', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'manipulable 3D models', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
3ea5f3f2-31db-4d6a-a3af-2a0cdbbab5c2,A Metaverse-Based Approach For Financial Literacy In Brazilian Vocational School,"[{'tacit_knowledge': 'Cooperative approach to improving outcomes through the reset function of the game', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Metaverse Games', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Roblox platform', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
463be81f-65ff-4371-9e5f-727a71969852,Exploring The Impact Of Adaptive Real-Time Quiz Platforms With Differentiated Learning Features On Student Engagement And Learning Outcomes: A Mixed-Methods Approach,[],"[{'digital_technology': 'adaptive real-time quiz platform', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
bc2b16d7-676b-4910-8d75-55dcbbcf1b45,Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study,"[{'tacit_knowledge': 'Decision-making skills among participants', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'augmented reality (AR) technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Rapid Application Development (RAD) model', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
e60eaa4b-ca7c-416b-a395-d0625313cf91,The Effect Of Technological Infrastructure On Managerial Innovation: The Mediating Role Of Knowledge Management Processes,[],[],"{'sector_name': 'Public Administration (Executive, Legislative, And General Government, Except Finance)', 'sector_id': 'SIC 91', 'sector_confidence': 'high'}"
517b1a09-1f09-421f-b27a-7cfcb5b17378,Applying Biometric Technologies For Personalized Learning In Education Management Systems,[],"[{'digital_technology': 'facial recognition', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'eye-tracking', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'physiological signals (heart rate, EEG)', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'artificial intelligence algorithms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
0aff404f-05c1-4794-b2d1-d258bc58a15f,Personalized Ai-Driven Online Education Technologies For Adaptive Learning And Cognitive Skill Enhancement,[],"[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'machine learning algorithms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'natural language processing', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'reinforcement learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
870e07fc-a198-476f-9e97-98e059bbafe2,Metaclues: Constructivist Learning Via Progressive Clues From Generative Ai In A Metaverse Environment,"[{'tacit_knowledge': 'Creating, fusing, or exchanging artifact items to steer their own discovery process', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': ""Evaluating an item's connection to the secret artifact across multiple dimensions"", 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'generative AI', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Metaverse technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'image-to-3D generation', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'large language models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'text-to-image models', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
3273f15a-78b3-4b92-af78-0d9ed3995694,Enhancing Aiops With Lilt: A Lora-Based Incremental Learning Transformer For Robust Adaptation To Concept Drift,[],"[{'digital_technology': 'AIOps (Artificial Intelligence for IT Operations)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'LILT model (LoRA-based Incremental Learning Transformer)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Transformer neural network', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'LoRA fine-tuning technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'regularization methods', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'integrated gradient (IG) method', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'high'}"
e16d143f-3d32-4511-be5f-ae6427cb1059,Ai-Powered Learning Pathways: Personalized Learning And Dynamic Assessments,[],"[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI-aided smart learning paths', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'dynamic assessments', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
08d6e079-b5f4-4458-8f62-73b240e2c245,Research On Learning System Based On Vr Technology And Artificial Intelligence Algorithm,[],"[{'digital_technology': 'Virtual Reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Artificial Intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'reinforcement learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'predictive modeling', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
6b47f348-c52f-49fb-bfa1-11f527110d75,The Influence Of Flipped Learning On Geographic Concept Acquisition Among Al-Balqa' Applied University Undergraduate Students In The Environment And Society Course,[],[],"{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
5329d278-6076-44ac-92c9-974c8c40adf0,Transformative Pedagogies: Educational Innovations In Cybersecurity,[],"[{'digital_technology': 'virtual labs', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
d8a1b14c-1353-4258-aaa3-7917e9f8cf18,Evaluating The Effectiveness Of Game-Based Learning For Long-Term Knowledge Retention,"[{'tacit_knowledge': 'retention of safety knowledge', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'hazard identification', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'game-based learning', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Construction (Building Construction—General Contractors And Operative Builders)', 'sector_id': 'SIC 15', 'sector_confidence': 'high'}"
0d33ac7b-f741-46dd-9890-ee674d33e07c,A Large-Scale Feasibility And Ethnography Study Of Screen-based Ar And 3D Visualization Tools For Anatomy Education: Exploring Gender Perspectives In Learning Experience,"[{'tacit_knowledge': 'understanding 2D anatomy in textbooks', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': '3D visualization', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
f11979e9-34ab-4802-b120-5a5d30505197,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi–Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"[{'tacit_knowledge': 'construction safety training', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'extended reality (XR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'augmented reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'virtual reality (VR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'interval type-2 fuzzy Delphi (IT2FD)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'interval type-2 fuzzy analytic hierarchy process (IT2F–AHP)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Construction (Building Construction—General Contractors And Operative Builders)', 'sector_id': 'SIC 15', 'sector_confidence': 'high'}"
