node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c207M01N08,Cognitive Apprenticeship,Traditional Human-central Practice,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Traditionally, workplace instruction relied on 'cognitive apprenticeship', where a master directly teaches an apprentice the skills needed to fulfill their tasks",A legacy human-driven training model where an experienced master visually and verbally transfers skills directly to an apprentice.,"PAGE 1, Lines 48",THR07,Mentoring
c207M01N09,Paper-based Work Instructions,Traditional Human-central Practice,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"At companies C, D, E and F, a physical or printed version of the drawing is often used",The legacy practice of distributing hardcopy printed manuals or drawings to workspaces for user self-study.,"PAGE 4, Lines 180",THR03,Deliberate Practice
c208M01N09,Human-Robot Interaction,Traditional Human-central Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"This phase can also involve the interaction with humans, who can trigger new requests and/or validate inferences made by the robot.",An active operational collaborative training and testing workflow where raw requests are made and decisions validated,"Page 6, Line 147",THR03,Deliberate Practice
c209M01N17,Traditional internal R&D mechanisms,Traditional Human-central Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Social media represents a digital infrastructure complementing traditional internal R&D mechanisms.,Non-digital or legacy firm-bounded human workflows for project scoping and creation,Page 3,THR03,Deliberate Practice
c209M02N23,Knowledge-sharing workshops,Traditional Human-central Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,knowledge-sharing workshops,Structured in-person learning sessions,"Page 13, Section 4.4.1",THR05,Knowledge Harvesting Workshops
c210M01N07,Traditional step-by-step document distribution,Traditional Human-central Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Currently, they mainly rely on single channels such as confidential information to be distributed step by step",Not mentioned,"Page 1, Source 38",THR03,Deliberate Practice
c201M01N15,Google Gemini 2.5 Pro API,Digital Technology,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,Powered by Gemini 2.5 Pro... The system's core logic is powered by Google's Gemini 2.5 Pro API.,The large language model acting as the primary reasoning layer for code generation.,"Page 1, Page 3",TE01,Artificial Intelligence and Computational Intelligence
c201M01N16,Gradio open-source Python framework,Digital Technology,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"The user interface is built with Gradio, an open-source Python framework that enables the rapid development of web-based UIs.",The interface tool used to deploy the split-screen chat and canvas visualization window.,"Page 1, Page 3",TE07,"Mobile, Social and Communication Technologies"
c201M01N17,bpmn-js JavaScript toolkit,Digital Technology,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"Process diagrams are rendered in the browser using bpmn-js, a powerful, open-source JavaScript toolkit for BPMN 2.0.",The client-side rendering library that visually parses valid XML structures.,"Page 1, Page 3",TE02,Human–Computer Interaction and Immersive Technologies
c201M02N20,Gemini 2.5 Pro model,Digital Technology,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,Powered by Gemini 2.5 Pro ... state-of-the-art LLM as the reasoning engine,Large language model used for understanding and generating BPMN,"Section 1, 2.1",TE01,Artificial Intelligence and Computational Intelligence
c202M01N11,iPad Pro,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,an iPad Pro was chosen for its high computational power and large screen,Hardware tablet platform processing real-time tracking feeds.,"PAGE 4, Line 184",TE02,Human–Computer Interaction and Immersive Technologies
c202M01N12,Vuforia Engine,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,marker-based AR application was developed using the Vuforia Engine,Software development kit providing computer vision tracking targets.,"PAGE 4, Line 189",TE02,Human–Computer Interaction and Immersive Technologies
c202M01N13,QR code AR marker,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"A QR code served as the AR marker, placed on the breadboard",Physical reference target used to anchor virtual visuals accurately.,"PAGE 4, Line 190",TE02,Human–Computer Interaction and Immersive Technologies
c202M01N14,3D animated models,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,leveraging the signaling principle through 3D animated models,Dynamic virtual objects depicting real components and wiring sequences.,"PAGE 1, Line 15",TE02,Human–Computer Interaction and Immersive Technologies
c202M01N15,Web server,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,with the commands signal sent via a web server.,Data transaction engine processing digital verification signals.,"PAGE 5, Line 227",TE07,"Mobile, Social and Communication Technologies"
c202M01N16,NodeMCU ESP8266 microcontroller board,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,the NodeMCU ESP8266 selected for the IoT assembly task,Physical target device being assembled by participants.,"PAGE 4, Line 185",TE03,"Cyber-Physical Systems, IoT, and Smart Environments"
c202M02N16,MAR application software,Digital Technology,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,The MAR application ... user interface in AR was developed to control the IoT components.,The custom-built mobile app for AR guidance.,Page 4-5 (3.1 Intervention),TE02,Human–Computer Interaction and Immersive Technologies
c203M01N12,Big data analytics (BDA),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Advanced data processing algorithms used to extract patterns from large datasets,"Page 2, Line 29",TE04,Information Systems and Data Management
c203M01N13,Internet of things (IoT),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Network of physical objects embedded with sensors for tracking real-time material flows,"Page 2, Line 29",TE03,"Cyber-Physical Systems, IoT, and Smart Environments"
c203M01N14,Artificial intelligence (AI),Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Industry 4.0 (I4.0) technologies, including, digital technologies (DT) such as, big data analytics (BDA), internet of things (IoT) and artificial intelligence (AI)",Cognitive computer systems simulating human analysis and smart production decisions,"Page 2, Line 29",TE01,Artificial Intelligence and Computational Intelligence
c203M01N15,Blockchain,Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Although some conceptual frameworks suggest that technologies such as AI, BDA, IoT and blockchain can enhance knowledge transformation","Decentralized, immutable digital ledger systems used for lifecycle tracing","Page 2, Line 40",TE06,"Security, Privacy, and Trustworthy Technologies"
c203M02N04,"Digital technologies (IoT, AI, BDA, blockchain)",Digital Technology,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"'Digital technologies, including IoT, blockchain, AI and BDA, are widely recognized as critical enablers of the CE implementation.' (p.5)",Specific Industry 4.0 technologies adopted by firms.,p.5,TE03,"Cyber-Physical Systems, IoT, and Smart Environments"
c204M01N15,Fuzzy TOPSIS Technique,Digital Technology,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Knowledge level was constructed as a weighted composite index normalized to [0, 1], calculated using the Fuzzy TOPSIS technique.",An algorithmic multi-criteria decision-making method mapping qualitative parameters to fuzzy sets.,"Page 5, Source 163",TE08,"Rule-Based, Decision and Expert Systems"
c205M02N26,Natural Language Processing,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Natural language processing technology' is used for text extraction and transformation.,Computational technique for analyzing human language.,"Section II.A.2, II.B",TE01,Artificial Intelligence and Computational Intelligence
c205M02N27,Deep Learning,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"Deep learning algorithms are 'combined with user portrait, context information modeling' for personalized recommendation.",Machine learning method using neural networks.,"Section I, Section IV.B",TE01,Artificial Intelligence and Computational Intelligence
c205M02N28,Word Embedding Model,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Word embedding model' is used to calculate similarity scores between query and knowledge base terms.,Model that maps words to dense vector representations.,Section III.D.2,TE01,Artificial Intelligence and Computational Intelligence
c205M02N29,Image Recognition Technology,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Image recognition technology' transforms visual information into structured knowledge.,AI technique to identify objects and features in images.,"Section II.A.2, II.B",TE05,"Computer Vision, Sensing, and Perception"
c205M02N30,Graph Database,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Data layer includes integration of multi‑source data 'organized and stored in the form of relational database and graph database'.,Database optimized for storing graph‑structured data.,Section II.A.2,TE04,Information Systems and Data Management
c205M02N31,Relational Database,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Same as above – both relational and graph databases are used.,Traditional table‑based database.,Section II.A.2,TE04,Information Systems and Data Management
c205M02N32,TextRank Algorithm,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TextRank is a 'statistics‑based' method for keyword extraction.,Graph‑based ranking algorithm for text processing.,Section III.B.1,TE08,"Rule-Based, Decision and Expert Systems"
c205M02N33,TF-IDF,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TF‑IDF is used as a statistics‑based method for keyword extraction.,Term frequency‑inverse document frequency metric.,Section III.B.1,TE08,"Rule-Based, Decision and Expert Systems"
c205M02N34,Topic Model (LDA),Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Topic models (such as LDA)' are used for summary statistics.,Latent Dirichlet Allocation for discovering abstract topics.,Section III.B.2,TE01,Artificial Intelligence and Computational Intelligence
c205M02N35,Cluster Analysis,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Cluster analysis' is used to classify and summarize different types of knowledge.,Unsupervised technique to group similar items.,Section III.B.2,TE01,Artificial Intelligence and Computational Intelligence
c205M02N36,Mixed-connection Neural Network,Digital Technology,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The fuzzy matching push section mentions a 'quality prediction model based on mixed‑connection neural networks'.,Neural network architecture combining different connectivity patterns.,Section III.D.3,TE01,Artificial Intelligence and Computational Intelligence
c206M01N10,Laser scanning equipment,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Laser scanning equipment captures the details of the environment,Active physical scanner generating geospatial point vectors,"Page 5, Figure 1",TE05,"Computer Vision, Sensing, and Perception"
c206M01N11,Virtual reality software,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Programming in Virtual Reality software. All movements equal to the real thing for total immersion,Development engine environment compiling mechanics and behaviors,"Page 5, Figure 1",TE02,Human–Computer Interaction and Immersive Technologies
c206M01N12,Immersive virtualization glasses,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Did you feel vertigo while using immersive virtualization glasses?,Physical stereoscopic sensory display hardware worn by the participant,"Page 12, Results",TE02,Human–Computer Interaction and Immersive Technologies
c206M02N18,Joysticks,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Manual controls (joysticks) are used to operate the system.,Not mentioned,p.10,TE02,Human–Computer Interaction and Immersive Technologies
c206M02N19,Point clouds,Digital Technology,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Point clouds represent the environment obtained through laser scanning.,Not mentioned,p.7,TE04,Information Systems and Data Management
c207M01N12,Vuzix M400,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The prototype that was made for capturing knowledge used the Vuzix m400.,Assisted Reality glasses featuring a small integrated eye-screen and noise-filtering microphones.,"PAGE 2, Lines 71; PAGE 5, Lines 217",TE02,Human–Computer Interaction and Immersive Technologies
c207M01N13,Magic Leap 2,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"For instruction, the second option mentioned in the introduction was chosen, an AR solution with a complete set of glasses, in this case the Magic Leap 2.",An optical see-through mixed reality headset utilizing a transparent display screen and an external computing pack.,"PAGE 2, Lines 74; PAGE 5, Lines 232",TE02,Human–Computer Interaction and Immersive Technologies
c207M01N14,Python Library whisper_timestamped,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Using the Python programming language, a transcription can be obtained from the video that has been created. The Python library 'whisper_timestamped' is used for this.",An open-source script library that generates precise time-stamps for transcribed voice tokens.,"PAGE 5, Lines 223-224",TE01,Artificial Intelligence and Computational Intelligence
c207M01N15,Unity,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The instructions were further implemented with the Unity program. A CAD model of the plastic product was integrated into Unity,A software design engine used to render and link dynamic spatial instructions to 3D virtual models.,"PAGE 5, Lines 234",TE02,Human–Computer Interaction and Immersive Technologies
c207M02N14,Whisper model,Digital Technology,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Speech recognition model used to transcribe video instructions.,'multi‑lingual speech recognition models that achieve state‑of‑the‑art results',Page 5: 'The Python library whisper_timestamped ... uses the Whisper models from OpenAI',TE01,Artificial Intelligence and Computational Intelligence
c208M01N14,Growing Hierarchical Self-Organizing Maps (GHSOM),Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"It makes use of growing hierarchical self-organizing maps (GHSOM) which have been first presented in [45, 46].",An artificial neural-network model featuring a hierarchical architecture of growing self-organizing maps to handle structural expansion,"Page 8, Lines 242-243",TE01,Artificial Intelligence and Computational Intelligence
c208M01N16,Genetic algorithm,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Moreover, a genetic algorithm has been developed for the fine tuning of parameters tau1 and tau2 in the GHSOM architecture.",An evolutionary optimization routine designed to decrease semantic heterogeneity across generated visual map nodes,"Page 11, Lines 368-407; Page 14, Lines 485",TE08,"Rule-Based, Decision and Expert Systems"
c208M01N17,Ordered-Weighted Averaging (OWA) operators,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"For the combination function to take place, Ordered-Weighted averaging (OWA) operators have been used [48].",A parameterized family of mathematical aggregation functions useful for computing choice profiles under data uncertainty,"Page 9, Lines 276-277",TE08,"Rule-Based, Decision and Expert Systems"
c208M01N18,IBM Watson Speech Recognition engine,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"by replacing the Speech Recognition engine, with a more sophisticated one, by using a service for speech recognition, known as IBM Watson.",An external cloud-based digital service utilized to bypass embedded processing constraints on speech files,"Page 21, Line 692",TE01,Artificial Intelligence and Computational Intelligence
c208M02N10,WordNet,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,WordNet is a dictionary containing lexical-semantic connections between abstract concepts.,Lexical database of English words grouped into synsets.,"p.6, Sect. 3.1",TE04,Information Systems and Data Management
c208M02N11,ImageNet,Digital Technology,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,...visual features extracted from images contained in ImageNet have been imported in the General Knowledge Base.,Large-scale hierarchical image database.,"p.6, Sect. 3.1",TE04,Information Systems and Data Management
c209M01N20,Social media analytics tools,Digital Technology,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Firms began to extract value through more formalised, analytics-supported processes.",Software tools used to parse text data and cluster keywords,"Page 1, Page 18",TE07,"Mobile, Social and Communication Technologies"
c209M01N21,Sentiment monitoring tools,Digital Technology,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Annual Report noted deployment of AI-assisted sentiment monitoring tools.,Digital tracking programs used to measure text emotional charge and public tone,Page 16,TE01,Artificial Intelligence and Computational Intelligence
c210M01N10,BERT-BILSTM-CRF model,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,This article adopts the BERT-BILSTM-CRF model for entity recognition of quality problem elements.,Deep learning neural model utilized for Named Entity Recognition.,"Page 1, Source 15; Page 3, Source 118",TE01,Artificial Intelligence and Computational Intelligence
c210M01N11,BERT model relation classifier,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"The relationship classification network architecture is shown in Figure 4 and consists of three parts: semantic encoding layer, feature extraction layer, and classification layer.",Neural network architecture configured with two fully connected layers and a Softmax output layer for categorization.,"Page 3, Source 126; Page 4, Source 138",TE01,Artificial Intelligence and Computational Intelligence
c210M01N12,Mongo database,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,The system uses the Mongo database... Mongo database is used for storing structured data,NoSQL document store system utilized for managing persistent raw records.,"Page 5, Source 206, 207",TE04,Information Systems and Data Management
c210M01N13,Jena TDB,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Jena TDB is used for storing knowledge graph triplet data,A native high-performance triple store engine layout.,"Page 5, Source 206, 207",TE04,Information Systems and Data Management
c210M01N14,ES search engine,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,the ES retrieval engine is used for segmenting and indexing quality problem case information,An inverted index component used for handling fast textual lookup queries.,"Page 5, Source 206, 207",TE04,Information Systems and Data Management
c210M01N15,Redis,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,Redis stores login user tokens and training task information.,In-memory cache configuration optimized for handling token states and queues.,"Page 5, Source 206, 207",TE04,Information Systems and Data Management
c210M02N12,Knowledge graph,Digital Technology,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"Knowledge graph technology can organize complex information in the real world in a structured manner through entities, relationships, and attributes.",Technology for representing knowledge as a network of entities and relations.,Page 2,TE04,Information Systems and Data Management
c211M01N08,Metaverse,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Metaverse technology considered to be a sophisticated integration of the physical and virtual ecosystem which is empowered by virtual reality (VR), augmented reality (AR), DT and blockchain","An immersive digital ecosystem integrating AR, VR, and physical properties",PAGE 2,TE02,Human–Computer Interaction and Immersive Technologies
c211M01N09,Digital twins,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,DT considered to be a prominent tool to drive the metaverse concept in the circular supply chain practices.,Digital replicas of physical assets used for tracking and simulation,PAGE 2,TE03,"Cyber-Physical Systems, IoT, and Smart Environments"
c211M01N10,Artificial Intelligence,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Blending tacit knowledge from experts with AI in immersive platforms,Advanced computing software used to process data and power simulations,PAGE 12,TE01,Artificial Intelligence and Computational Intelligence
c211M02N16,digital twin (DT),Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,DT considered to be a prominent tool to drive the metaverse concept,Virtual replica of physical assets or processes.,"Page 2, lines 22-23",TE03,"Cyber-Physical Systems, IoT, and Smart Environments"
c211M02N17,virtual reality (VR),Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"empowered by virtual reality (VR), augmented reality (AR), DT and blockchain",Immersive computer-generated simulation.,"Page 2, line 7",TE02,Human–Computer Interaction and Immersive Technologies
c211M02N19,avatar,Digital Technology,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,avatar-based stakeholder collaboration,Digital representation of a user in virtual environment.,"Page 15, line 17",TE02,Human–Computer Interaction and Immersive Technologies
c201M01N07,Assembly line operator,Knowledge Holder,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,The process begins when an operator verbally reports a machine fault to a supervisor.,The shop-floor worker who runs the manufacturing equipment and discovers physical faults.,Page 5,KH01,Frontline & Operational Knowledge Holders
c201M01N08,Maintenance supervisor,Knowledge Holder,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,He finds the maintenance supervisor and verbally explains the problem.,The organizational role responsible for distributing tasks to available technicians.,Page 5,KH02,Professional & Strategic Knowledge Holders
c201M01N09,Technician,Knowledge Holder,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,The supervisor grabs the nearest available technician... and sends them to investigate.,The operational worker tasked with diagnosing machine faults and conducting maintenance repairs.,"Page 4, Page 5",KH01,Frontline & Operational Knowledge Holders
c201M01N10,Procurement manager,Knowledge Holder,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,The technician fills out a paper purchase request form and leaves it on the procurement manager's desk.,The administrator in charge of handling purchasing documentation and parts acquisitions.,"Page 4, Page 5",KH02,Professional & Strategic Knowledge Holders
c201M02N13,User (domain expert),Knowledge Holder,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,The user initiated the conversation by describing the entire reactive maintenance process,The person interacting with the chatbot to provide process knowledge,Section 3.2,KH02,Professional & Strategic Knowledge Holders
c202M01N01,Degree students,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,They were Degree students (36 participants),Undergraduate university participants evaluated in the study.,"PAGE 5, Line 240; PAGE 6, Line 277",KH03,"Academic, Learner, & Research Knowledge Holders"
c202M01N03,PhD students,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,and PhD (two participants).,Doctoral level research participants evaluated in the study.,"PAGE 6, Line 277",KH03,"Academic, Learner, & Research Knowledge Holders"
c202M01N04,Instructors,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,Instructors demonstrated how to assembly the IoT circuit,Teaching facilitators directing the foundational manual demonstration phase.,"PAGE 8, Line 331",KH02,Professional & Strategic Knowledge Holders
c202M02N07,Participants,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"40 participants, including 22 females 18 males, consisting of Degree students (36), Master (2), and PhD (2).",University students who took part in the experiment.,Page 5-6 (3.2 Participants),KH03,"Academic, Learner, & Research Knowledge Holders"
c202M02N08,MAR group participants,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"20 participants in the MAR group (10 male, 10 female).",Subset of participants who used the MAR application.,Page 6 (Table 1),KH03,"Academic, Learner, & Research Knowledge Holders"
c202M02N09,Paper group participants,Knowledge Holder,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"20 participants in the paper group (8 male, 12 female).",Subset of participants who used the paper manual.,Page 6 (Table 1),KH03,"Academic, Learner, & Research Knowledge Holders"
c203M01N05,CEOs,Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)",Chief executive officers with strategic decision-making authority,"Page 8, Line 197",KH02,Professional & Strategic Knowledge Holders
c203M01N06,Operations managers,Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"The research team then emailed invitations to 495 qualified managers (e.g. CEOs, operations managers)",Managers tasked with running business and manufacturing operations,"Page 8, Line 197",KH02,Professional & Strategic Knowledge Holders
c203M01N07,Supply chain managers,Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"allowing only respondents from manufacturing firms based in France who held managerial positions (e.g. CEOs, supply chain managers)",Managers overseeing supply network coordination and flows,"Page 8, Line 200",KH02,Professional & Strategic Knowledge Holders
c203M01N08,Supply chain partners,Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"The CE business model implementation demands changes in processes, an intensive flow of information and materials among different supply chain tiers and different ways of collaborating with suppliers and consumers.","External suppliers, vendors, consumers, and actors across supply chain tiers","Page 2, Line 38",KH01,Frontline & Operational Knowledge Holders
c203M02N07,Firms,Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,The unit of analysis is the firm; 'firm as the unit of analysis' (p.8),Organisational entity that possesses and develops knowledge.,p.8,KH01,Frontline & Operational Knowledge Holders
c203M02N09,"Managers (CEOs, operations managers)",Knowledge Holder,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"'upper and middle managers working at firms' (p.8), 'CEOs, operations managers' (p.8)",Individual decision‑makers who participate in knowledge processes.,p.8,KH02,Professional & Strategic Knowledge Holders
c204M01N04,Mega Motor,Knowledge Holder,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,The model is empirically validated using data from Mega Motor and domestic suppliers.,A Saipa Industrial Group subsidiary acting as the primary automotive manufacturer.,"Page 2, Source 55; Page 8, Source 353",KH01,Frontline & Operational Knowledge Holders
c205M01N06,Engineers,Knowledge Holder,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,help engineers quickly acquire relevant knowledge in complex situations,Technical personnel and system users navigating quality assurance and problem zeroing lifecycles,"Page 1, Source 26",KH02,Professional & Strategic Knowledge Holders
c205M01N07,Experts,Knowledge Holder,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The expert competence model provides in-depth support for a specific task or problem,Senior specialized professionals who hold verified domain expertise,"Page 5, Source 216-217",KH02,Professional & Strategic Knowledge Holders
c205M02N11,User,Knowledge Holder,I,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System analyzes 'user's operation records and historical behavior data' to build portraits.,Any person interacting with the knowledge system.,Section III.C.1,KH01,Frontline & Operational Knowledge Holders
c205M02N12,Expert,Knowledge Holder,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The 'expert ability model' evaluates 'expert's comprehensive competence level and domain knowledge ability'.,Specialist with deep domain expertise.,Section IV.B,KH02,Professional & Strategic Knowledge Holders
c206M01N05,Instructor,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,technical knowledge of regulatory standards on the part of the instructor is essential,The designated compliance expert who guides the technical transfer workflow,"Page 4, Method",KH02,Professional & Strategic Knowledge Holders
c206M01N06,Production sectors collaborators,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the production and maintenance sectors participated in immersive interactions,Industrial workforce personnel executing baseline material processing tasks,"Page 6, Practical Application",KH01,Frontline & Operational Knowledge Holders
c206M01N07,Maintenance sectors collaborators,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"The environment was chosen by the company because it is most used by the operational team for process maneuvers, with the greatest need for skilled labor",Skilled industrial mechanics exposed to heightened environmental volatility,"Page 6, Practical Application",KH01,Frontline & Operational Knowledge Holders
c206M02N08,Production sector employees,Knowledge Holder,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the production sectors participated in immersive interactions.,Not mentioned,p.6,KH01,Frontline & Operational Knowledge Holders
