src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c108M02N17,c108M01N12,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Barriers to lifelong learning include the associated financial burden,"Page 1, Background"
c108M02N17,c108M02N41,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Increase in workload in health institutions is an obstacle to nurses' continuing training,"Page 2, Background"
c108M02N17,c108M02N42,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Decrease in human resources and their turnover are obstacles to nurses' continuing training,"Page 2, Background"
c108M01N06,c108M02N22,adopt,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,m‑learning strategy using a Massive Open Online Course (MOOC),"Page 1, Abstract"
c108M01N06,c108M02N24,adopt,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Significant engagement attributed to gamification,"Page 1, Abstract"
c108M01N06,c108M02N26,adopt,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,m‑learning allows users to access educational content via mobile devices,"Page 2, Background"
c108M01N06,c108M02N29,depend_on,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The MOOC was certified and integrated into the in‑service training programs of health institutions,"Page 2, Background"
c108M01N06,c108M02N30,depend_on,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Ethical approval was granted and participants received informed consent forms,"Page 3, Ethical Considerations"
c108M01N06,c108M02N32,depend_on,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Ease of access to communication and information devices by nurses enables m‑learning,"Page 1, Abstract"
c108M01N06,c108M02N34,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The sample was restricted to one medicine department in a single hospital institution,"Page 5, Limitations"
c108M01N06,c108M02N35,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,This restricted sample hindered the generalizability of the results,"Page 5, Limitations"
c108M01N06,c108M02N36,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The study was limited only to one intervention related to COPD self‑management,"Page 5, Limitations"
c108M01N06,c108M02N37,be_constrained_by,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,No longitudinal monitoring to assess long‑term knowledge retention,"Page 5, Limitations"
c108M01N06,c108M02N38,be_constrained_by,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The absence of a control group prevented attributing knowledge gains solely to the intervention,"Page 5, Limitations"
c108M02N19,c108M02N24,adopt,I,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Gamification is integrated into the virtual simulation to boost motivation,"Page 1, Abstract"
c108M02N20,c108M01N01,evaluate,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,Knowledge retention was assessed by comparing the mean scores before and after the course,"Page 1, Abstract"
c108M02N20,c108M02N02,adopt,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The level of knowledge was assessed using 29 multiple‑choice questions,"Page 3, Data Collection"
c108M02N20,c108M02N03,adopt,E,Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study,The level of knowledge was assessed using 24 true or false statements,"Page 3, Data Collection"
c109M01N01,c109M01N03,be_held_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The elderly population has limited knowledge and awareness of different types of eye diseases associated with visual disability.,"Page 2, Line 47"
c109M01N01,c109M01N03,be_absorbed_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The intervention was found to significantly improve knowledge of age-related eye diseases among the elderly.,"Page 1, Line 16"
c109M01N02,c109M01N03,be_absorbed_by,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"Apart from describing the visual impairments in different diseases, the participants could contextualize them with possible difficulties in patients' daily lives.","Page 7, Line 215-216"
c109M01N01,c109M01N05,be_transferred_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The mainstream pedagogical methods involve utilizing pamphlets and governmental promotions to raise general awareness.,"Page 2, Line 48"
c109M01N01,c109M01N06,be_transferred_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,This study aims to assess the effectiveness of educating the elderly about common age-related eye disorders through a novel AR-based health education workshop.,"Page 1, Line 13"
c109M01N03,c109M01N06,participate_in,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,An AR-based education workshop was designed for the elderly to understand the major visual symptoms.,"Page 1, Line 14"
c109M01N04,c109M01N06,participate_in,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,Enabling the workshop instructor to apply simulated visual defects to their devices using the control panel interface.,"Page 4, Line 128"
c109M01N06,c109M01N01,evaluate,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The effectiveness of the workshop was assessed by conducting pre- and post-activity surveys to measure the knowledge acquisition.,"Page 1, Line 15"
c109M01N07,c109M01N08,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,The interactive use of augmented reality for educating the elderly on common age-related eye disease,"Page 2, Line 68"
c109M01N07,c109M01N09,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"With the visual simulation projected through the smartphone-linked headset, users can appreciate the impacts.","Page 3, Line 99-100"
c109M01N05,c109M01N10,be_constrained_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"However, these approaches lack the first-hand perception of symptoms of disorders, hence hindering their effectiveness.","Page 2, Line 49"
c109M01N06,c109M01N10,resolve,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,Our research aims to study the effectiveness of an AR-based educational workshop utilizing an AR application to educate the elderly on the visual symptoms.,"Page 2, Line 61-62"
c109M01N06,c109M01N11,be_constrained_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process.,"Page 7, Line 222"
c109M01N06,c109M01N12,be_constrained_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"First, our study lacked a control group.","Page 8, Line 253"
c109M01N01,c109M02N04,be_held_by,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,questions were designed by tertiary educators of ophthalmology,"Page 5, Measurements"
c109M01N01,c109M02N06,be_transferred_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,mainstream pedagogical methods involve... governmental promotions,"Page 2, Background"
c109M02N02,c109M01N06,be_captured_by,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,AR can present... first-hand perception of symptoms,Page 2-3
c109M02N02,c109M01N03,be_absorbed_by,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,participants can appreciate the impacts of various eye diseases on their vision,"Page 3, Materials"
c109M01N06,c109M02N08,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,AR mobile application was first installed on smartphones,"Page 3, Materials"
c109M01N06,c109M01N09,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,head-mounted display (HMD) is adopted,"Page 3, Materials"
c109M01N06,c109M01N08,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,adopts the optical see-through (OST) display technology,"Page 2, Materials"
c109M01N06,c109M02N11,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,smartphones,"Page 3, Materials"
c109M01N06,c109M02N12,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,remote-control function of the application,"Page 3, Materials"
c109M01N06,c109M02N13,adopt,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,commercially available AR headset,"Page 3, Materials"
c109M01N06,c109M02N14,depend_on,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,recruited from 10 local daily elderly centers,"Page 2, Participants"
c109M01N06,c109M02N15,depend_on,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,"accessibility of the AR headset, prevalence of mobile devices","Page 8, Strengths"
c109M01N06,c109M02N19,be_constrained_by,I,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,participants with a higher education level... could grasp new health information more efficiently,"Page 8, Discussion"
c109M01N06,c109M02N21,be_constrained_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,AR exposure could lead to symptoms of cyber-sickness,"Page 7, Discussion"
c109M01N06,c109M02N22,be_constrained_by,E,The Interactive Use Of Augmented Reality For Educating The Elderly On Common Age-Related Eye Disease,current study was a one-off intervention,"Page 9, Limitations"
