uuid,Title,audit_result
64715c00-69f2-449f-8c49-3f3f379814c8,Beyond Instrumental Use: A Tam-Based Study Of Al-Assistedlanguage Learning Among Chinese University Students,"{""uuid"": ""64715c00-69f2-449f-8c49-3f3f379814c8"", ""Title"": ""Beyond Instrumental Use: A Tam-Based Study Of Al-Assistedlanguage Learning Among Chinese University Students"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Fully Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Fully Support""}}"
ba492cc8-cbe8-4d64-a640-7dd1850355e9,Knowledge Types Of Pre- And In-Service Chemistry Teachers–A Self-Regulated Learning Perspective,"{""uuid"": ""ba492cc8-cbe8-4d64-a640-7dd1850355e9"", ""Title"": ""Knowledge Types Of Pre- And In-Service Chemistry Teachers\u2013A Self-Regulated Learning Perspective"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
4be87464-49fa-4731-ab29-0f93e4286802,Academic Advising Chatbot Powered With Ai Agent,"{""uuid"": ""4be87464-49fa-4731-ab29-0f93e4286802"", ""Title"": ""Academic Advising Chatbot Powered With Ai Agent"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
2a2e41fa-7d41-4a4b-a243-2a5c44db1a0e,Exploring The Impact Of Virtual Reality On Gen Z Students In Preserving The Cultural Heritage Of Karapan Sapi,"{""uuid"": ""2a2e41fa-7d41-4a4b-a243-2a5c44db1a0e"", ""Title"": ""Exploring The Impact Of Virtual Reality On Gen Z Students In Preserving The Cultural Heritage Of Karapan Sapi"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Fully Support""}}"
0cdc9830-ca1d-4342-a83c-cd340ff52684,Performance Or Governance? Serious Game And Workshop As A Tool For Fostering Awareness Of Responsible Ai,"{""uuid"": ""0cdc9830-ca1d-4342-a83c-cd340ff52684"", ""Title"": ""Performance Or Governance? Serious Game And Workshop As A Tool For Fostering Awareness Of Responsible Ai"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Fully Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
b9ce2ded-d9f3-499b-8bde-08b87bcdff83,Empirical Study On Boundary-Spanning Search And Organizational Agility: Based On Spss Data Analysis Technology And Amos Structural Equation Model,"{""uuid"": ""b9ce2ded-d9f3-499b-8bde-08b87bcdff83"", ""Title"": ""Empirical Study On Boundary-Spanning Search And Organizational Agility: Based On Spss Data Analysis Technology And Amos Structural Equation Model"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Fully Support""}}"
6fe7ab82-c772-48c5-810c-6128ac867ea9,Digital Technologies And Chinese Digital Firms’ Green Innovation,"{""uuid"": ""6fe7ab82-c772-48c5-810c-6128ac867ea9"", ""Title"": ""Digital Technologies And Chinese Digital Firms\u2019 Green Innovation"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Fully Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Fully Support""}}"
beb5346e-c4b0-40d8-828e-5886f7711f2a,Developing Future Specialists' Competencies Through A Digital Reflective Learning Model At The University,"{""uuid"": ""beb5346e-c4b0-40d8-828e-5886f7711f2a"", ""Title"": ""Developing Future Specialists' Competencies Through A Digital Reflective Learning Model At The University"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
e651f9c1-1b8a-4fbb-9011-17fc6385e417,The Effect Of Knowledge Management Capabilities On Organisation Performance: An Empirical Study On Ethiopian Manufacturing Firms,"{""uuid"": ""e651f9c1-1b8a-4fbb-9011-17fc6385e417"", ""Title"": ""The Effect Of Knowledge Management Capabilities On Organisation Performance: An Empirical Study On Ethiopian Manufacturing Firms"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Partial Support""}}"
3bd821b5-c005-469d-ab9e-eaefcd1dbc46,A Hybrid Approach To Raising Digital Literacy Among Adolescents In Ksa Using A Mobile Application,"{""uuid"": ""3bd821b5-c005-469d-ab9e-eaefcd1dbc46"", ""Title"": ""A Hybrid Approach To Raising Digital Literacy Among Adolescents In Ksa Using A Mobile Application"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
5cab746b-d71e-435f-9ae6-5d87a4e38413,Observing A Robot Peer’S Failures Facilitates Students’ Classroom Learning,"{""uuid"": ""5cab746b-d71e-435f-9ae6-5d87a4e38413"", ""Title"": ""Observing A Robot Peer\u2019S Failures Facilitates Students\u2019 Classroom Learning"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
d8a3e62b-03bf-4160-b7f1-df1ec3d08bce,Adaptive Multi-Agent System For Dynamic Missing Value Imputation In Time Series,"{""uuid"": ""d8a3e62b-03bf-4160-b7f1-df1ec3d08bce"", ""Title"": ""Adaptive Multi-Agent System For Dynamic Missing Value Imputation In Time Series"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Fully Support"", ""expert_B_audit_result"": ""Partial Support"", ""expert_C_audit_result"": ""Not Support""}}"
11c40e06-b958-464c-a635-5f39e1b910c4,Emotional Challenges And Skill Retention In Basic Life Support Training Among Nonphysician Hospital Employees: A Mixed-Method Study,"{""uuid"": ""11c40e06-b958-464c-a635-5f39e1b910c4"", ""Title"": ""Emotional Challenges And Skill Retention In Basic Life Support Training Among Nonphysician Hospital Employees: A Mixed-Method Study"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Fully Support""}}"
3cefd0c0-0eb3-42b5-85c8-ee24e3f0c9db,Sviadf: Small Vessel Identification And Anomaly Detection Based On Wide-Area Remote Sensing Imagery And Ais Data Fusion,"{""uuid"": ""3cefd0c0-0eb3-42b5-85c8-ee24e3f0c9db"", ""Title"": ""Sviadf: Small Vessel Identification And Anomaly Detection Based On Wide-Area Remote Sensing Imagery And Ais Data Fusion"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Fully Support""}}"
7bf0fef8-4566-49fd-b759-ee5686811afe,Energy-Efficient Over-The-Air Computation For Federated Generative Model Fine-Tuning In Unmanned Vehicle-Assisted Disaster Relief,"{""uuid"": ""7bf0fef8-4566-49fd-b759-ee5686811afe"", ""Title"": ""Energy-Efficient Over-The-Air Computation For Federated Generative Model Fine-Tuning In Unmanned Vehicle-Assisted Disaster Relief"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Theoretical/Conceptual.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
c6cd4799-7cb3-4e48-9abc-6590e45274ef,Exploration And Practice Of Constructing A New Ecology Of Experimental Stomatology Practice Teaching Driven By Digital Intelligence,"{""uuid"": ""c6cd4799-7cb3-4e48-9abc-6590e45274ef"", ""Title"": ""Exploration And Practice Of Constructing A New Ecology Of Experimental Stomatology Practice Teaching Driven By Digital Intelligence"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""The abstract does not explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Unsupported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Digital technologies for KR are not clearly identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Partial Support"", ""expert_B_audit_result"": ""Not Support"", ""expert_C_audit_result"": ""Partial Support""}}"
13b384bf-606f-4a9e-907c-d164baddb911,Building Mental Health Resources: The Human-Centered Interaction Design Implemented In Me_Heli-D Platform,"{""uuid"": ""13b384bf-606f-4a9e-907c-d164baddb911"", ""Title"": ""Building Mental Health Resources: The Human-Centered Interaction Design Implemented In Me_Heli-D Platform"", ""audit_processes"": [{""question_id"": 1, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""The abstract explicitly discuss capturing or retaining knowledge.""}, {""question_id"": 2, ""expert_compliance"": {""expert_A"": ""Unsupported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Unsupported""}, ""audit_evidence"": ""Digital technologies for KR are identified as being used for capture/retention.""}, {""question_id"": 3, ""expert_compliance"": {""expert_A"": ""Fully supported"", ""expert_B"": ""Fully supported"", ""expert_C"": ""Fully supported""}, ""audit_evidence"": ""Based on the methodology described, the paper is categorized as Empirical Study.""}], ""audit_results"": {""expert_A_audit_result"": ""Not Support"", ""expert_B_audit_result"": ""Fully Support"", ""expert_C_audit_result"": ""Not Support""}}"
